cam_sat,cam_tca,cam_dv_ms,num_degraded_crossings,num_unique_neighbors,worst_dist_km,worst_degradation_km,mean_degradation_km
2711,1061793.84,0.0518,1,1,23.152330,0.398832,0.398832
2712,1027694.70,0.1834,1,1,18.613235,0.133110,0.133110
2713,1850339.82,0.0596,1,1,5.145300,0.313099,0.313099
2715,428355.02,0.1364,1,1,3.851209,1.607078,1.607078
2715,721430.56,0.1630,1,1,22.081686,1.466159,1.466159
2717,796650.67,0.1216,1,1,5.259998,0.198229,0.198229
2722,1411635.50,0.0930,1,1,22.690426,0.858827,0.858827
2723,2143309.67,0.1997,2,2,23.045711,970.253977,485.379527
2723,2185784.16,0.3356,1,1,1.525465,3.935427,3.935427
2724,1704994.59,0.0714,1,1,4.595087,0.865147,0.865147
2727,1970929.93,0.0590,1,1,22.793602,0.767839,0.767839
2728,2024604.39,0.1970,1,1,4.673180,0.785446,0.785446
2733,1436524.80,0.1436,1,1,5.453892,0.005356,0.005356
2733,2422471.51,0.2030,2,1,4.034400,1.424848,1.266729
2735,1564359.64,0.1633,1,1,3.152322,2.307464,2.307464
2741,1648144.67,0.2336,2,2,20.188094,970.130835,486.744556
2743,1551794.30,0.0638,1,1,4.591943,0.866160,0.866160
2743,2499855.01,0.1337,1,1,23.314037,0.240751,0.240751
2745,757519.65,0.0865,1,1,23.223476,0.323466,0.323466
2747,895920.45,0.2073,1,1,21.717372,1.830045,1.830045
2747,2113344.44,0.2288,2,2,16.868972,970.183239,486.029257
2749,2252964.71,0.0325,1,1,23.516169,0.038592,0.038592
2759,1212737.13,0.1940,3,3,18.106542,969.389714,323.536637
2761,2342055.38,0.0342,1,1,23.490710,0.056616,0.056616
2763,1583048.71,0.0302,1,1,5.296527,0.162495,0.162495
2763,2305658.44,0.0685,1,1,23.497762,0.054004,0.054004
2764,1276749.90,0.0682,1,1,23.421720,0.128097,0.128097
2765,2098778.91,0.2764,1,1,1.900369,3.558381,3.558381
2767,129339.42,0.0527,1,1,5.053437,0.404681,0.404681
2768,266409.62,0.0632,1,1,18.562885,0.226934,0.226934
2770,1629570.69,0.2465,2,2,17.962831,969.661981,485.221439
2772,1304755.07,0.1519,1,1,4.020957,1.437521,1.437521
2778,1215424.02,0.1440,2,1,4.916271,0.542130,0.459508
2780,675721.73,0.2831,1,1,3.137707,2.320998,2.320998
2782,1819009.05,0.0527,1,1,5.444048,0.014138,0.014138
2783,783444.90,0.0217,1,1,23.263750,0.285307,0.285307
2783,991314.80,0.2146,1,1,4.586836,0.871871,0.871871
2785,238344.76,0.1332,1,1,3.212215,2.246340,2.246340
2787,2553445.11,0.0681,2,2,0.550716,0.531426,0.421868
2792,1994265.26,0.0280,1,1,5.171901,0.288240,0.288240
2793,2182114.82,0.2275,2,2,21.271273,969.078275,485.678219
2795,1824921.10,0.0937,1,1,23.002492,0.549862,0.549862
2797,745570.78,0.0990,1,1,23.430974,0.120760,0.120760
2804,1641835.64,0.0944,1,1,4.304720,1.153553,1.153553
2806,1338030.69,0.0512,1,1,5.217343,0.240891,0.240891
2809,1095554.53,0.0643,1,1,4.608673,0.849647,0.849647
2815,2113979.45,0.1106,1,1,4.795034,0.663595,0.663595
2817,597886.41,0.2761,3,3,17.160017,970.262167,324.304942
2819,1560309.78,0.1192,1,1,5.220217,0.238462,0.238462
2824,683171.19,0.0965,1,1,22.582395,0.964861,0.964861
2825,479230.44,0.3799,3,2,16.699315,972.472135,648.242133
2826,1420365.23,0.1075,1,1,4.534296,0.925760,0.925760
2826,2428713.87,0.2631,2,2,17.996158,970.038681,485.394770
2827,1884070.28,0.1511,1,1,22.478209,1.070594,1.070594
2828,1495680.61,0.1341,1,1,4.805815,0.652984,0.652984
2831,1480661.38,0.0621,1,1,4.925438,0.533091,0.533091
2841,821860.06,0.1340,1,1,4.031434,1.427341,1.427341
2844,1979296.49,0.0634,1,1,22.868525,0.679485,0.679485
2847,862095.97,0.1530,2,2,22.985837,969.218528,484.891406
2847,1527274.42,0.1219,1,1,23.148039,0.402082,0.402082
2847,2064744.57,0.1703,2,1,4.428288,1.030052,0.721692
2849,2412723.43,0.0916,1,1,4.318055,1.140012,1.140012
2853,1759225.35,0.1729,1,1,21.204371,2.342817,2.342817
2853,2156019.64,0.1784,1,1,18.203731,0.554350,0.554350
2855,2178494.55,0.1637,2,2,23.529618,969.135574,484.577866
2856,792735.07,0.2231,1,1,3.066070,2.392554,2.392554
2857,2249051.16,0.2530,1,1,5.301250,0.157134,0.157134
2858,604218.44,0.1925,1,1,21.852690,1.701856,1.701856
2863,1436194.11,0.3302,2,1,2.963483,2.495619,1.423543
2864,390914.97,0.1677,1,1,3.520332,1.940689,1.940689
2865,178115.01,0.0301,1,1,5.103799,0.354624,0.354624
2865,458904.89,0.0547,1,1,4.801847,0.656576,0.656576
2867,384641.83,0.2359,2,2,21.972765,969.547276,485.561303
2868,158231.14,0.0425,1,1,4.766946,0.691782,0.691782
2871,2147251.02,0.2149,2,2,5.251809,1.926795,1.067280
2872,950199.66,0.1435,2,2,18.406043,969.098019,484.718168
2878,2567201.60,0.1768,1,1,22.095733,1.451785,1.451785
2879,1305069.01,0.1425,2,1,5.115829,0.347070,0.249394
2882,1469585.32,0.1967,1,1,0.801941,0.111399,0.111399
2886,1335170.80,0.1270,2,2,5.412676,1.561013,0.803246
2889,919889.88,0.0859,1,1,5.008833,0.451622,0.451622
2890,672904.97,0.1540,2,2,22.935558,969.239497,484.925164
2891,1444464.67,0.0898,1,1,4.123407,1.335424,1.335424
2892,458103.97,0.1089,1,1,4.023887,1.436604,1.436604
2893,35275.14,0.0682,1,1,23.362197,0.191500,0.191500
2895,18844.73,0.1160,1,1,0.845527,0.074264,0.074264
2895,999049.31,0.1197,1,1,4.215084,1.243212,1.243212
2897,1256325.33,0.1805,1,1,22.209185,1.338406,1.338406
2899,1776714.70,0.2374,2,2,20.704758,969.224899,486.034283
2905,1959185.93,0.1832,2,2,5.234387,1.085189,0.655215
2905,2342604.61,0.1661,1,1,4.918199,0.541429,0.541429
2911,2427484.52,0.1849,1,1,29.594704,969.405296,969.405296
2912,1662174.46,0.1326,1,1,23.254898,0.294825,0.294825
2913,1350920.24,0.2016,1,1,29.447752,969.552248,969.552248
2914,344454.90,0.3179,1,1,2.242801,3.215935,3.215935
2917,2277969.92,0.0375,1,1,18.432406,0.312197,0.312197
2919,1299358.87,0.0744,1,1,4.937192,0.522115,0.522115
2919,1408176.05,0.0267,1,1,5.150132,0.309175,0.309175
2922,1952506.57,0.1334,1,1,17.916007,0.827722,0.827722
2925,1857430.76,0.1991,1,1,4.963947,0.494803,0.494803
2928,1573889.53,0.3214,1,1,2.576269,2.883200,2.883200
2933,976099.52,0.0476,1,1,5.426970,0.031349,0.031349
2933,2453150.28,0.1679,1,1,4.825418,0.632901,0.632901
2934,1487805.01,0.0445,1,1,5.421790,0.036847,0.036847
2934,1823514.80,0.0958,1,1,23.466476,0.085558,0.085558
2935,2106544.49,0.1536,1,1,5.427460,0.030869,0.030869
2935,2112321.00,0.2718,1,1,21.438092,2.109532,2.109532
2935,2218270.42,0.0301,1,1,23.317824,0.229800,0.229800
2936,512114.44,0.2905,1,1,4.451150,1.008795,1.008795
2936,2123404.49,0.1090,1,1,22.715132,0.836679,0.836679
2938,360598.42,0.1666,1,1,2.883748,2.575535,2.575535
2939,2200681.36,0.1324,1,1,4.149172,1.309006,1.309006
2939,2379099.39,0.1032,1,1,22.444012,1.105814,1.105814
2940,792473.53,0.1897,2,2,17.588166,969.203234,485.182317
2941,2142575.02,0.3270,1,1,0.813010,0.170058,0.170058
2942,872369.79,0.1064,1,1,23.504600,0.044718,0.044718
2943,2140350.15,0.0989,1,1,3.850851,1.607372,1.607372
2944,1278415.21,0.0638,1,1,5.235535,0.223000,0.223000
2952,1596580.18,0.1068,1,1,4.959081,0.499091,0.499091
2952,1718289.03,0.0229,1,1,18.630168,0.171081,0.171081
2955,1193875.35,0.0700,1,1,5.407862,0.050193,0.050193
2956,1645370.14,0.0451,1,1,5.060279,0.398142,0.398142
2956,2581170.68,0.1047,1,1,4.960587,0.497834,0.497834
2958,1078365.30,0.0519,1,1,23.535711,0.012380,0.012380
2961,925814.32,0.1163,1,1,3.915385,1.543857,1.543857
2961,943854.83,0.1340,1,1,23.178932,0.369559,0.369559
2961,2208873.54,0.2939,3,3,18.189928,970.556957,324.453459
2962,2268585.43,0.0820,1,1,5.055428,0.403202,0.403202
2965,1323229.95,0.0492,1,1,23.479823,0.068144,0.068144
2970,1211194.50,0.0895,1,1,5.094001,0.365632,0.365632
2972,573349.63,0.1904,2,2,21.505054,969.565654,485.803791
2972,2180940.88,0.1070,1,1,22.616297,0.930685,0.930685
2973,1411511.02,0.0490,1,1,5.373530,0.085381,0.085381
2973,1429085.70,0.0579,2,2,0.698823,0.224703,0.202126
2974,2321726.06,0.1022,1,1,18.624043,0.134442,0.134442
2976,346036.08,0.0745,1,1,22.735120,0.813187,0.813187
2977,964925.69,0.1313,2,1,5.210430,0.248061,0.128748
2978,1358855.98,0.1413,1,1,3.707357,1.751061,1.751061
2980,720149.62,0.1671,2,1,4.286923,1.172640,1.163659
2984,505573.25,0.2974,2,2,16.370690,970.579092,486.486027
2986,1568765.71,0.0267,1,1,5.091045,0.367383,0.367383
2988,1613674.65,0.0510,1,1,18.670680,0.077708,0.077708
2990,1852471.40,0.2245,1,1,22.152562,1.395125,1.395125
2992,2192539.62,0.0251,1,1,5.440847,0.017485,0.017485
2997,1666300.46,0.1540,2,2,1.089150,1.267978,0.636338
2999,284435.47,0.1337,1,1,4.485299,0.973642,0.973642
