sat_i,sat_j,min_dist_km
1784,2734,0.938299
49,1039,0.938446
1654,2604,0.938501
240,2289,0.938536
567,2616,0.938578
1199,2149,0.938580
1782,2732,0.938582
993,1943,0.938600
357,1307,0.938628
375,2424,0.938645
48,2097,0.938674
1502,2452,0.938682
1130,2080,0.938737
235,2244,0.938995
1980,2930,0.939011
315,2324,0.939032
157,2166,0.939087
359,1309,0.939171
727,2776,0.939221
1181,2131,0.939230
53,2102,0.939286
1824,2774,0.939292
670,2719,0.939412
83,2132,0.939436
1430,2380,0.939638
593,1543,0.939677
1807,2797,0.939740
724,2773,0.939884
702,2751,0.939922
795,1745,0.939925
248,1238,0.940016
489,1479,0.940057
1940,2890,0.940074
1164,2154,0.940109
1727,2717,0.940119
668,1618,0.940138
1579,2529,0.940155
614,2663,0.940166
549,2598,0.940288
553,2562,0.940301
699,1649,0.940316
839,1789,0.940417
1471,2421,0.940472
103,2152,0.940535
131,2180,0.940554
529,1519,0.940557
182,1132,0.940560
367,1357,0.940751
910,2959,0.940827
1559,2509,0.940897
31,981,0.940901
111,1061,0.940969
28,2077,0.940986
48,1038,0.941061
942,1892,0.941079
537,1487,0.941083
690,1640,0.941134
845,2894,0.941183
236,1186,0.941209
908,1858,0.941216
281,1271,0.941254
651,2700,0.941268
1838,2788,0.941287
1790,2740,0.941320
1612,2562,0.941330
501,2550,0.941346
456,2505,0.941380
883,1873,0.941392
1789,2739,0.941473
361,2410,0.941489
1663,2613,0.941499
1907,2857,0.941520
184,2233,0.941546
1410,2360,0.941555
1278,2228,0.941693
1862,2812,0.941719
637,1587,0.941776
449,1439,0.941840
1343,2293,0.941856
1734,2684,0.941888
302,1252,0.941908
1891,2841,0.941910
126,1116,0.942031
991,1941,0.942067
415,1365,0.942129
1193,2143,0.942150
655,1605,0.942178
642,1632,0.942239
230,1180,0.942248
324,1314,0.942332
487,2536,0.942409
1672,2622,0.942601
670,1620,0.942613
1204,2194,0.942614
1407,2397,0.942670
1950,2900,0.942699
1664,2614,0.942710
1217,2167,0.942833
1633,2583,0.942965
826,2875,0.943033
561,2610,0.943098
455,2504,0.943109
1432,2382,0.943170
1714,2664,0.943177
1356,2306,0.943236
796,1746,0.943291
277,2286,0.943340
1514,2464,0.943388
92,2141,0.943427
1477,2427,0.943500
930,1880,0.943534
475,1425,0.943551
1982,2932,0.943577
1108,2058,0.943592
1,991,0.943616
913,1863,0.943638
886,1876,0.943711
383,2432,0.943838
1160,2150,0.943878
1289,2279,0.943891
182,2231,0.943974
407,2456,0.944064
1548,2498,0.944098
365,2414,0.944120
492,2541,0.944241
424,1374,0.944297
179,1129,0.944308
1445,2435,0.944389
826,1776,0.944480
1297,2247,0.944508
1803,2793,0.944591
1224,2174,0.944700
422,2471,0.944751
526,2575,0.944767
85,1075,0.944839
364,1354,0.944895
30,2079,0.944961
695,1645,0.944988
740,1690,0.945009
1724,2714,0.945036
832,1782,0.945113
310,1260,0.945118
1017,1967,0.945159
939,2988,0.945272
840,1830,0.945282
689,1679,0.945364
1336,2286,0.945378
630,1580,0.945399
1983,2933,0.945458
1731,2681,0.945484
470,1420,0.945512
1376,2326,0.945618
1886,2876,0.945637
933,2982,0.945685
866,1816,0.945831
893,1843,0.945861
573,2622,0.945880
387,2436,0.945888
481,1471,0.945921
895,2944,0.945972
244,1234,0.946030
24,974,0.946045
1270,2220,0.946080
1487,2477,0.946106
722,2771,0.946149
968,1958,0.946162
206,1196,0.946186
589,2638,0.946195
1796,2746,0.946264
356,1306,0.946276
261,2310,0.946291
135,2184,0.946353
897,2946,0.946372
1416,2366,0.946448
910,1860,0.946488
698,1648,0.946494
679,2688,0.946504
1804,2794,0.946590
405,2454,0.946604
34,984,0.946608
1071,2021,0.946622
1769,2759,0.946629
1028,1978,0.946799
796,2805,0.946958
531,1481,0.946997
124,2173,0.947028
121,1111,0.947052
457,1407,0.947097
1459,2409,0.947112
761,1751,0.947120
1730,2680,0.947151
438,1388,0.947268
1434,2384,0.947275
249,1239,0.947346
1413,2363,0.947357
1640,2630,0.947392
714,1664,0.947400
1198,2148,0.947446
60,2109,0.947451
220,2269,0.947496
32,982,0.947543
915,1865,0.947548
1051,2001,0.947582
354,1304,0.947594
1314,2264,0.947642
658,2707,0.947829
922,1912,0.947875
246,2295,0.947884
1096,2046,0.947902
666,1616,0.947961
1608,2598,0.948014
1995,2945,0.948036
541,1491,0.948083
136,2185,0.948085
227,2276,0.948093
1836,2786,0.948125
1503,2453,0.948152
576,1526,0.948263
207,2256,0.948283
1461,2411,0.948382
17,967,0.948391
1575,2525,0.948408
858,2907,0.948468
619,1569,0.948543
976,1926,0.948550
1578,2528,0.948554
954,2963,0.948650
517,2526,0.948719
812,1762,0.948865
471,1421,0.948870
703,1653,0.948955
1785,2735,0.949063
1517,2467,0.949301
584,1534,0.949330
987,1937,0.949331
1893,2843,0.949364
787,1737,0.949406
1771,2721,0.949406
1887,2877,0.949423
842,2891,0.949554
778,1728,0.949584
1595,2545,0.949603
559,1509,0.949648
328,1318,0.949655
609,1599,0.949765
90,1040,0.949771
238,2247,0.949969
929,2978,0.949978
1576,2526,0.950105
1813,2763,0.950148
385,2434,0.950209
1690,2640,0.950282
1364,2354,0.950307
980,1930,0.950333
270,1220,0.950440
1275,2225,0.950507
226,2275,0.950514
87,1077,0.950577
1722,2712,0.950630
497,2546,0.950648
1685,2675,0.950665
724,1714,0.950685
970,1920,0.950704
478,2487,0.950766
792,2801,0.950784
2027,2977,0.950802
185,1135,0.950836
636,2645,0.950840
1283,2273,0.950851
822,2871,0.950915
867,1817,0.950926
1131,2081,0.950976
1728,2718,0.951090
766,1756,0.951134
2003,2993,0.951136
389,1339,0.951244
1196,2146,0.951265
409,1399,0.951266
113,2122,0.951412
1778,2728,0.951485
671,1621,0.951501
1671,2621,0.951508
699,2748,0.951606
390,2439,0.951668
309,2358,0.951710
638,2647,0.951927
1334,2284,0.951999
1251,2201,0.952087
634,1584,0.952136
98,2147,0.952355
391,1341,0.952361
927,1917,0.952485
498,2547,0.952667
230,2279,0.952695
1867,2817,0.952715
1735,2685,0.952836
1764,2754,0.952837
1097,2047,0.952887
282,1272,0.952902
484,2533,0.952982
774,2823,0.953097
763,1753,0.953184
674,2683,0.953297
1516,2466,0.953375
1330,2280,0.953378
1036,1986,0.953439
763,2812,0.953442
56,2105,0.953535
520,1510,0.953538
239,2248,0.953556
231,2240,0.953575
1602,2592,0.953614
774,1724,0.953795
1398,2348,0.953818
1267,2217,0.953823
100,2149,0.953984
1655,2605,0.953995
1960,2950,0.954003
404,1394,0.954014
1620,2570,0.954211
1114,2064,0.954261
651,1601,0.954293
1974,2924,0.954300
821,2870,0.954368
277,1227,0.954380
737,2786,0.954400
1484,2474,0.954426
358,2367,0.954448
1079,2029,0.954498
94,2143,0.954549
79,1029,0.954587
91,2140,0.954614
873,1823,0.954634
771,2820,0.954706
301,1251,0.954740
2,992,0.954800
88,1078,0.954848
1884,2874,0.954958
894,2943,0.954963
1490,2440,0.955232
1191,2141,0.955537
1528,2518,0.955567
450,1400,0.955626
696,2745,0.955650
425,2474,0.955671
767,1757,0.955777
187,2236,0.955835
913,2922,0.956133
117,1067,0.956203
618,2667,0.956206
214,2263,0.956239
358,1308,0.956354
918,1868,0.956623
331,1281,0.956667
764,1754,0.956806
354,2363,0.956832
1136,2086,0.956933
476,2485,0.956962
598,1548,0.957092
946,2995,0.957257
947,1897,0.957297
852,2901,0.957331
709,2758,0.957370
407,1397,0.957388
436,1386,0.957426
1,2050,0.957510
511,2520,0.957520
1942,2892,0.957729
487,1477,0.957859
1358,2308,0.957954
119,2128,0.958039
1605,2595,0.958126
103,1053,0.958153
128,1118,0.958178
1843,2833,0.958236
1815,2765,0.958261
1749,2699,0.958288
841,1831,0.958403
1779,2729,0.958529
534,2583,0.958706
243,2292,0.958758
855,1805,0.958820
1963,2953,0.958888
2015,2965,0.959128
522,1512,0.959171
145,2194,0.959239
433,2442,0.959298
717,2726,0.959378
1436,2386,0.959422
510,1460,0.959736
541,2590,0.959767
573,1523,0.959813
1652,2602,0.959855
1391,2341,0.959897
1599,2549,0.959898
67,2116,0.960036
372,2421,0.960161
306,1256,0.960174
1374,2324,0.960259
234,1184,0.960356
1473,2423,0.960384
2014,2964,0.960517
1988,2938,0.960535
1253,2203,0.960584
1091,2041,0.960739
821,1771,0.960794
1208,2198,0.961003
63,1013,0.961072
1901,2851,0.961136
1227,2177,0.961137
1019,1969,0.961353
318,2327,0.961500
1439,2389,0.961533
4,2053,0.961536
298,1248,0.961538
678,2687,0.961750
804,2853,0.962018
362,2411,0.962109
532,2581,0.962231
1644,2634,0.962258
1420,2370,0.962313
1794,2744,0.962466
185,2234,0.962549
610,1560,0.962552
926,1916,0.962608
1249,2239,0.962656
1152,2102,0.962675
2002,2992,0.962778
622,1572,0.962796
912,2921,0.962809
1495,2445,0.963055
233,1183,0.963090
1492,2442,0.963213
472,1422,0.963228
1218,2168,0.963308
736,1686,0.963312
982,1932,0.963363
1061,2011,0.963413
174,2223,0.963496
1261,2211,0.963798
371,1321,0.963910
523,1513,0.963979
1186,2136,0.964199
1844,2834,0.964247
1155,2105,0.964263
480,1470,0.964297
167,2216,0.964352
1910,2860,0.964391
819,1769,0.964515
1754,2704,0.964593
1984,2934,0.964796
101,2150,0.965167
718,2727,0.965464
268,1218,0.965486
1269,2219,0.965523
1372,2322,0.965596
67,1017,0.965626
1134,2084,0.965657
723,1713,0.965826
122,1112,0.965928
1140,2090,0.966015
1747,2697,0.966017
1563,2553,0.966078
1357,2307,0.966103
190,1140,0.966120
114,1064,0.966150
864,1814,0.966155
751,2760,0.966423
104,1054,0.966548
1546,2496,0.966677
211,1161,0.967010
777,1727,0.967031
1914,2864,0.967155
1512,2462,0.967165
646,2695,0.967256
752,2761,0.967267
723,2772,0.967345
1978,2928,0.967346
306,2355,0.967366
138,2187,0.967404
1565,2555,0.967406
676,2685,0.967408
460,1410,0.967451
546,1496,0.967508
176,2225,0.967527
276,2285,0.967753
1369,2359,0.967858
799,1749,0.967972
744,1694,0.968256
27,977,0.968280
623,1573,0.968359
338,2387,0.968395
410,2459,0.968432
389,2438,0.968579
77,1027,0.968604
244,2293,0.968696
1669,2619,0.968791
418,1368,0.968845
911,2920,0.968913
235,1185,0.968921
621,2670,0.969015
15,2064,0.969069
279,1229,0.969168
830,2879,0.969179
1706,2656,0.969257
351,1301,0.969354
1212,2162,0.969358
890,1840,0.969437
1737,2687,0.969440
624,1574,0.969461
530,2579,0.969481
1092,2042,0.969611
1761,2751,0.969658
253,2302,0.969878
940,1890,0.969908
1526,2516,0.969912
61,1011,0.969912
420,2469,0.969917
653,1603,0.969960
1143,2093,0.970022
223,1173,0.970072
1580,2530,0.970263
301,2350,0.970330
629,2678,0.970418
60,1010,0.970499
1497,2447,0.970794
665,1615,0.970813
1920,2910,0.971051
514,2523,0.971080
1589,2539,0.971107
189,2238,0.971188
43,1033,0.971275
167,1157,0.971311
1344,2294,0.971468
1485,2475,0.971516
1402,2392,0.971631
398,1348,0.971716
862,2911,0.971723
508,1458,0.971809
52,1002,0.971970
1176,2126,0.972066
1544,2494,0.972450
759,1709,0.972666
536,2585,0.972760
1537,2487,0.972984
166,2215,0.973108
1614,2564,0.973114
897,1847,0.973239
495,1445,0.973577
959,1909,0.973845
975,1925,0.973965
1857,2807,0.974084
811,1761,0.974281
1971,2921,0.974294
1508,2458,0.974539
1049,2039,0.974566
571,1521,0.974650
789,2838,0.974713
386,2435,0.974717
189,1139,0.974799
494,2543,0.975150
881,2930,0.975155
872,2881,0.975236
1341,2291,0.975338
647,2696,0.975366
224,2273,0.975367
445,2494,0.975416
1002,1992,0.975446
1118,2068,0.975539
611,1561,0.975606
261,1211,0.975637
251,2300,0.975642
903,1853,0.975997
708,1658,0.976071
93,2142,0.976300
880,1870,0.976316
383,1333,0.976321
513,2522,0.976598
662,1612,0.976601
1656,2606,0.976730
287,1277,0.976748
1213,2163,0.976871
1259,2209,0.977006
1254,2204,0.977044
56,1006,0.977300
1647,2637,0.977452
1351,2301,0.977469
789,1739,0.977570
1215,2165,0.977724
1758,2708,0.977830
345,2394,0.977832
854,2903,0.978004
579,1529,0.978161
381,1331,0.978345
1178,2128,0.978529
731,1681,0.978865
765,1755,0.979240
1081,2071,0.979245
226,1176,0.979259
1720,2710,0.979476
209,1199,0.979894
20,2069,0.980047
1994,2944,0.980151
147,2196,0.980197
1197,2147,0.980358
29,979,0.980476
388,2437,0.980527
1350,2300,0.980628
582,1532,0.980728
931,2980,0.980839
751,1701,0.980881
1930,2880,0.980900
1321,2311,0.981438
248,2297,0.981458
1583,2533,0.981536
129,1119,0.981562
753,2762,0.981585
86,2135,0.981639
479,1429,0.981658
1296,2246,0.981803
70,1020,0.981810
457,2506,0.981839
200,1190,0.982046
294,2343,0.982076
472,2481,0.982119
42,2091,0.982142
1104,2054,0.982284
1637,2587,0.982362
1768,2758,0.982521
952,1902,0.982558
262,1212,0.982609
762,2811,0.982761
186,2235,0.982879
1682,2672,0.982882
892,2941,0.983068
264,1214,0.983114
136,1086,0.983171
506,1456,0.983247
827,2876,0.983612
1631,2581,0.983662
1816,2766,0.983794
293,1243,0.984116
1850,2800,0.984128
74,1024,0.984152
1922,2912,0.984201
549,1499,0.984279
793,2802,0.984424
799,2808,0.984604
263,1213,0.984672
1277,2227,0.985039
906,1856,0.985216
35,985,0.985425
282,2331,0.985672
866,2915,0.985692
219,2268,0.985697
1876,2826,0.985764
384,1334,0.985841
657,2706,0.985978
641,2690,0.986156
462,2511,0.986165
76,1026,0.986227
688,1678,0.986292
766,2815,0.986294
905,2954,0.986303
749,2798,0.986322
900,2949,0.986585
834,1784,0.986615
278,2287,0.986684
1013,1963,0.986701
858,1808,0.986761
116,1066,0.986893
44,1034,0.987072
649,2698,0.987149
576,2625,0.987428
1174,2124,0.987631
1683,2673,0.987671
1765,2755,0.987771
830,1780,0.987785
205,1195,0.988011
1825,2775,0.988206
678,1628,0.988383
1871,2821,0.988622
925,2974,0.988797
485,1475,0.988826
415,2464,0.989114
442,2491,0.989176
1035,1985,0.989200
1543,2493,0.989319
1173,2123,0.989597
1622,2572,0.989636
1384,2334,0.989740
198,1148,0.989772
1954,2904,0.989778
320,2369,0.989861
1545,2495,0.989923
86,1076,0.990036
768,2817,0.990046
262,2311,0.990094
50,2099,0.990101
1000,1990,0.990113
712,1662,0.990245
368,1358,0.990356
856,1806,0.990754
1404,2394,0.990793
772,1722,0.990898
783,1733,0.990913
1759,2709,0.990933
6,2055,0.991000
620,2669,0.991271
1650,2600,0.991406
350,2399,0.991420
66,2115,0.991443
12,962,0.991462
1839,2789,0.991485
464,2513,0.991641
1435,2385,0.991691
1630,2580,0.991781
666,2715,0.991794
33,983,0.991835
1090,2040,0.991992
380,2429,0.992166
894,1844,0.992166
215,2264,0.992244
594,1544,0.992404
80,2129,0.992480
587,1537,0.992517
125,2174,0.992596
174,1124,0.992782
58,1008,0.992890
435,1385,0.993011
1615,2565,0.993067
1309,2259,0.993099
1109,2059,0.993148
448,2497,0.993397
928,1918,0.993472
525,2574,0.993483
2020,2970,0.993743
177,1127,0.993864
139,2188,0.994378
370,1320,0.994469
1729,2719,0.994606
55,2104,0.994852
10,960,0.994985
1688,2678,0.995044
649,1639,0.995137
295,1245,0.995261
327,2376,0.995411
1033,1983,0.995599
332,2381,0.995779
322,2371,0.996202
289,1279,0.996308
626,1576,0.996426
483,2532,0.996568
948,1898,0.996680
1244,2234,0.996730
2007,2997,0.996978
198,2207,0.997000
1400,2390,0.997017
321,1311,0.997112
1470,2420,0.997349
720,1710,0.997415
677,1627,0.997455
947,2996,0.997579
405,1395,0.997607
1347,2297,0.997759
686,2735,0.998269
603,2652,0.998446
516,2525,0.998607
313,2322,0.998767
641,1631,0.998866
377,1327,0.998965
1132,2082,0.999328
183,2232,0.999329
548,2597,0.999586
363,1353,0.999812
466,1416,0.999826
1282,2272,0.999974
949,1899,1.000276
126,2175,1.000495
201,1191,1.000657
155,2164,1.000897
1469,2419,1.001347
682,2731,1.001483
1678,2628,1.001529
115,1065,1.001679
57,1007,1.001709
137,1087,1.001748
966,1956,1.001906
431,2440,1.001943
1989,2939,1.001955
1686,2676,1.001997
1222,2172,1.002072
1422,2372,1.002168
1411,2361,1.002285
739,1689,1.002379
109,2158,1.002421
704,1654,1.002440
483,1473,1.002470
1600,2590,1.002612
362,1352,1.002790
543,2592,1.002798
1440,2430,1.002841
816,2865,1.002848
219,1169,1.002851
200,2249,1.003626
83,1073,1.004567
39,2048,1.004582
466,2515,1.004594
1542,2492,1.004662
1732,2682,1.004856
156,2165,1.004899
159,2168,1.005139
1518,2468,1.005196
1808,2798,1.005215
880,2929,1.005240
467,2516,1.005248
1702,2652,1.005408
76,2085,1.005790
710,2759,1.005954
835,1785,1.006000
1504,2454,1.006376
876,1826,1.006945
299,2348,1.007070
233,2242,1.007298
1084,2074,1.007314
891,1841,1.007431
1521,2511,1.007444
562,1552,1.007526
685,2734,1.007531
1397,2347,1.007603
1529,2519,1.007678
614,1564,1.007776
793,1743,1.008493
1128,2118,1.008557
1500,2450,1.008725
414,1364,1.008733
151,1101,1.008806
111,2120,1.008877
985,1935,1.009088
1837,2787,1.009129
743,2792,1.009384
442,1432,1.009473
416,1366,1.009581
1832,2782,1.009878
923,2972,1.009967
251,1201,1.010652
38,988,1.010785
1464,2414,1.010975
303,1253,1.011104
560,2609,1.011200
1904,2854,1.011274
844,1834,1.011565
1189,2139,1.011739
1255,2205,1.011974
443,2492,1.012138
371,2420,1.012248
813,1763,1.012448
605,2654,1.012657
243,1233,1.012701
715,1665,1.012710
171,2220,1.012801
847,2896,1.012852
173,2222,1.013048
772,2821,1.013063
59,2108,1.013154
1323,2313,1.013408
1286,2276,1.013425
393,1343,1.013574
579,2628,1.013672
823,1773,1.013771
844,2893,1.013948
838,2847,1.013950
1873,2823,1.013980
334,2383,1.014160
652,1602,1.014176
1896,2846,1.014339
504,2553,1.014645
833,1783,1.014953
810,2859,1.015096
353,1303,1.015364
618,1568,1.015418
246,1236,1.015652
1831,2781,1.016349
1665,2615,1.016358
312,1262,1.016563
822,1772,1.016702
683,2732,1.017384
749,1699,1.017415
538,2587,1.017455
413,2462,1.018124
386,1336,1.018203
1881,2871,1.018293
577,1527,1.018629
1772,2722,1.018643
1129,2119,1.018865
1087,2077,1.019049
312,2321,1.019285
1861,2811,1.019354
112,2121,1.019406
149,1099,1.019807
955,2964,1.019872
1037,1987,1.020048
1163,2153,1.020602
293,2342,1.020650
151,2160,1.021021
1949,2899,1.021135
1399,2349,1.021246
479,2488,1.021376
589,1539,1.021390
761,2810,1.021455
627,1577,1.021494
1591,2541,1.021557
1625,2575,1.021707
1478,2428,1.021858
139,1089,1.021950
957,2966,1.021978
108,1058,1.022075
1819,2769,1.022203
884,1874,1.022294
1947,2897,1.022689
1462,2412,1.023189
163,1153,1.023214
326,2375,1.023330
2024,2974,1.023420
96,1046,1.023697
958,2967,1.024135
1058,2008,1.024260
1444,2434,1.024344
5,2054,1.024346
757,1707,1.024411
925,1915,1.024965
941,2990,1.025143
1624,2574,1.025156
725,2774,1.025310
1068,2018,1.025362
837,1787,1.025363
489,2538,1.026098
1636,2586,1.026495
1996,2946,1.026528
918,2927,1.026868
84,1074,1.027457
495,2544,1.027561
213,1163,1.027595
1313,2263,1.027682
508,2557,1.027707
896,2945,1.027777
570,1520,1.028197
57,2106,1.028867
896,1846,1.028981
163,2212,1.029108
456,1406,1.029261
1787,2737,1.029484
1972,2922,1.029533
899,1849,1.029689
107,1057,1.031349
249,2298,1.031668
469,2518,1.032099
452,2501,1.032185
544,1494,1.032190
1142,2092,1.032221
814,1764,1.032281
803,2852,1.032327
890,2939,1.032715
1662,2612,1.032755
1200,2190,1.032831
394,2403,1.033243
1979,2929,1.033569
808,2857,1.033610
120,1110,1.034136
2012,2962,1.034354
675,1625,1.034517
1121,2111,1.034755
1627,2577,1.035147
470,2519,1.035201
1457,2407,1.035383
396,1346,1.035469
899,2948,1.035598
473,2482,1.035604
1295,2245,1.035816
1610,2560,1.036117
128,2177,1.036364
211,2260,1.036472
935,2984,1.036885
280,2329,1.036985
764,2813,1.037064
1305,2255,1.037679
300,2349,1.038179
332,1282,1.038248
745,1695,1.038557
713,2722,1.038559
39,989,1.038586
746,2795,1.039528
1860,2810,1.039638
653,2702,1.039742
734,1684,1.039750
1105,2055,1.040145
1080,2070,1.040571
1210,2160,1.040870
648,2697,1.041139
1401,2391,1.041391
1840,2830,1.041758
1601,2591,1.041837
258,2307,1.041930
1382,2332,1.042047
1475,2425,1.042299
493,1443,1.043030
1540,2490,1.043471
304,2353,1.043714
1668,2618,1.044062
1530,2480,1.044266
1361,2351,1.044357
1642,2632,1.044480
218,1168,1.045174
170,1120,1.045362
1100,2050,1.045524
521,1511,1.045864
1027,1977,1.045979
733,1683,1.046344
278,1228,1.046719
1694,2644,1.046906
252,1202,1.047129
1317,2267,1.047223
1573,2523,1.047877
273,1223,1.047878
74,2083,1.047902
562,2611,1.047998
1110,2060,1.048007
1219,2169,1.048030
1063,2013,1.048294
584,2633,1.048372
210,2259,1.048535
1674,2624,1.048729
142,1092,1.048737
553,1503,1.049158
144,1094,1.049288
40,2089,1.049424
1553,2503,1.049748
501,1451,1.050216
713,1663,1.050265
321,2370,1.050285
1112,2062,1.050351
3,993,1.050470
654,1604,1.050654
1414,2364,1.050733
773,1723,1.050837
1606,2596,1.051063
517,1467,1.051132
1966,2956,1.051219
1117,2067,1.051291
863,1813,1.051310
221,1171,1.051334
771,1721,1.051786
379,2428,1.052108
227,1177,1.052491
392,2401,1.052719
1684,2674,1.052783
64,2113,1.052836
143,2192,1.052845
229,1179,1.053230
736,2785,1.053239
208,2257,1.053536
131,1081,1.053737
998,1948,1.053976
661,2710,1.054317
590,1540,1.054757
214,1164,1.054831
1268,2218,1.055291
1968,2958,1.055787
2033,2983,1.056100
787,2836,1.056621
582,2631,1.056773
934,1884,1.056874
422,1372,1.057266
606,1596,1.057345
831,1781,1.057511
175,2224,1.057515
461,2510,1.057650
1775,2725,1.057682
728,1718,1.057917
1124,2114,1.058856
33,2042,1.059026
833,2842,1.059389
1696,2646,1.059791
681,2730,1.059882
1137,2087,1.060517
1054,2004,1.060986
871,2880,1.061744
69,1019,1.061785
1806,2796,1.061921
1959,2909,1.061946
68,1018,1.062771
29,2078,1.063412
285,1275,1.063486
1961,2951,1.063724
40,1030,1.063774
994,1944,1.063874
806,1796,1.063987
574,2623,1.064807
842,1832,1.065348
1975,2925,1.065368
555,2564,1.065430
72,2081,1.065460
210,1160,1.066466
566,1556,1.066571
1458,2408,1.066651
921,1911,1.066746
288,2337,1.066812
684,1674,1.066976
239,1189,1.066981
999,1949,1.067680
567,1557,1.067762
1133,2083,1.067913
856,2905,1.068260
