sat_i,sat_j,min_dist_km
2336,4958,10.093461
2442,4769,10.093530
902,3279,10.093561
1324,3996,10.093658
1895,4222,10.093666
1121,3498,10.093667
1609,3986,10.093697
166,2838,10.093774
585,3207,10.094287
1698,4320,10.094379
1573,4245,10.095205
1884,4211,10.095238
756,3133,10.095909
666,3043,10.096345
1211,3588,10.096358
389,3011,10.096445
264,2641,10.096765
1242,3864,10.096921
471,3143,10.097325
1042,3369,10.097350
1974,4301,10.098613
1301,3678,10.098743
110,2782,10.098890
2050,4722,10.098945
1067,3444,10.099023
182,2509,10.099026
1207,3584,10.099185
2174,4501,10.099386
65,2737,10.099648
241,2863,10.100387
299,2921,10.101178
2150,4527,10.101638
2264,4641,10.101684
2064,4441,10.101698
381,3003,10.101916
2037,4659,10.101977
1749,4076,10.102462
155,2827,10.103429
713,3385,10.103792
1456,3833,10.103801
2154,4531,10.104477
1351,3728,10.105274
2068,4445,10.105408
1053,3725,10.105510
630,3252,10.105865
295,2917,10.106923
2294,4621,10.106932
1231,3558,10.107060
1321,3698,10.107700
1008,3680,10.108092
378,2705,10.108158
99,2426,10.108177
1762,4434,10.108612
819,3491,10.109063
20,2692,10.109269
2548,4875,10.109511
124,2451,10.109774
1555,3932,10.109955
385,3007,10.110110
565,3237,10.110188
612,2989,10.110396
2060,4437,10.110584
2046,4668,10.110833
1125,3452,10.111184
1920,4297,10.111254
1148,3770,10.112007
288,2615,10.112078
1508,4180,10.112516
475,3147,10.112972
1094,3716,10.112974
513,2890,10.114941
1672,4344,10.114953
1238,3860,10.115616
963,3635,10.116328
1951,4623,10.116926
2309,4686,10.117161
729,3351,10.117878
2344,4671,10.118840
1328,3950,10.118900
1483,4105,10.119641
1117,3494,10.119662
2408,4785,10.120852
2091,4713,10.120970
1418,4090,10.121841
977,3304,10.122745
1906,4578,10.123639
1465,3842,10.123876
101,2773,10.124598
2181,4803,10.124690
567,2944,10.126148
1947,4569,10.126711
522,2899,10.126950
2271,4943,10.128067
1366,3743,10.129090
174,2501,10.129151
657,3034,10.130317
34,2361,10.131083
540,3162,10.131743
615,3287,10.133271
797,3124,10.134144
1510,3887,10.135756
1830,4157,10.136847
887,3214,10.137610
1558,4230,10.139049
954,3626,10.139109
1600,3977,10.140046
423,2750,10.141650
1740,4067,10.143975
2219,4596,10.144479
2453,4830,10.145749
2593,4920,10.150155
11,2683,10.152134
1807,4479,10.154842
774,3446,10.156125
1276,3603,10.157849
864,3536,10.160643
1717,4389,10.166882
333,2660,10.170225
1053,3971,10.985845
1232,3313,10.985928
2549,4630,10.985960
1891,4759,10.985972
419,3337,10.986064
289,2370,10.986075
2020,4101,10.986099
598,2679,10.986106
1077,3158,10.986127
574,3492,10.986138
1207,4125,10.986188
2046,4914,10.986198
1386,3467,10.986231
1865,3996,10.986232
2808,4939,10.986244
948,3816,10.986306
2045,4913,10.986328
1362,4280,10.986332
2174,4255,10.986348
728,3646,10.986350
1736,4604,10.986371
2653,4784,10.986378
1516,4434,10.986430
703,2834,10.986464
69,2150,10.986465
94,2962,10.986487
702,2833,10.986503
443,2524,10.986506
223,2304,10.986520
857,2988,10.986537
1695,3776,10.986566
573,3491,10.986575
2483,4564,10.986596
1556,3687,10.986611
2175,4256,10.986614
2394,4475,10.986616
1541,3622,10.986658
1011,3142,10.986678
353,3271,10.986694
882,3750,10.986697
1825,4743,10.986707
1231,3312,10.986712
264,3182,10.986721
532,2613,10.986737
1037,3905,10.986747
1540,3621,10.986755
2329,4410,10.986763
249,3117,10.986783
2792,4873,10.986804
1954,4085,10.986847
1361,4279,10.986859
3,2134,10.986888
95,2963,10.986895
1052,3970,10.986921
1320,3401,10.986936
662,3580,10.986942
1191,4059,10.986949
841,2922,10.986964
1166,3297,10.986967
134,2215,10.986978
1849,3930,10.986986
2263,4394,10.986986
183,3051,10.986997
1346,4214,10.987011
2019,4100,10.987016
922,3003,10.987034
312,2443,10.987040
1670,4588,10.987051
1427,4345,10.987056
883,3751,10.987069
378,2459,10.987079
2572,4653,10.987088
1605,4523,10.987093
1671,4589,10.987126
1914,4832,10.987140
1517,4435,10.987146
2328,4409,10.987149
1475,3556,10.987193
2093,4174,10.987194
1784,3865,10.987206
1710,3841,10.987210
508,3426,10.987218
1890,4758,10.987232
1435,4303,10.987248
68,2199,10.987285
1564,3695,10.987300
1126,4044,10.987321
906,3824,10.987350
971,3889,10.987371
1629,3710,10.987374
1100,3231,10.987379
858,2989,10.987385
817,3735,10.987387
1450,4368,10.987390
492,3360,10.987397
1085,3166,10.987397
2638,4719,10.987419
224,2305,10.987419
621,2702,10.987422
2108,4239,10.987423
1255,3386,10.987435
427,3345,10.987441
793,3661,10.987454
2881,4962,10.987455
2807,4938,10.987466
2873,4954,10.987467
1979,4897,10.987474
556,2687,10.987481
142,2223,10.987494
687,2768,10.987495
2548,4629,10.987516
2816,4947,10.987519
2352,4483,10.987539
1800,3931,10.987545
647,3515,10.987546
2637,4718,10.987547
1012,3143,10.987553
77,2158,10.987555
1581,4499,10.987589
996,3077,10.987589
2337,4418,10.987590
1744,4612,10.987590
1679,4597,10.987626
377,2458,10.987645
1873,3954,10.987648
776,2857,10.987650
1808,3939,10.987664
597,2678,10.987696
1150,4068,10.987708
1215,4133,10.987713
118,3036,10.987746
1329,3410,10.987759
248,3116,10.987773
1696,3777,10.987782
1394,3475,10.987786
29,2947,10.987790
1980,4898,10.987794
338,3206,10.987795
671,3589,10.987820
297,2378,10.987833
736,3604,10.987869
288,2369,10.987874
800,2931,10.987896
2507,4638,10.987909
856,2987,10.987934
1135,4003,10.987962
865,2996,10.987964
1264,3395,10.987965
1793,3874,10.987972
1899,4767,10.987973
418,3336,10.987983
606,3524,10.987985
192,3060,10.987989
1401,3532,10.987990
1614,4532,10.987991
467,2598,10.988000
1192,4060,10.988013
2272,4353,10.988015
2028,4109,10.988024
2484,4565,10.988026
785,2866,10.988028
12,2143,10.988041
1370,4288,10.988063
2751,4882,10.988066
2239,4320,10.988066
207,3125,10.988073
541,2622,10.988086
1549,3630,10.988089
613,2744,10.988094
127,3045,10.988098
158,2289,10.988099
362,3280,10.988101
354,3272,10.988101
321,2402,10.988104
891,3759,10.988104
1020,3101,10.988107
200,3118,10.988131
727,3645,10.988134
591,3459,10.988187
2109,4240,10.988197
386,2467,10.988198
2727,4808,10.988201
1249,3330,10.988201
256,2387,10.988202
720,2801,10.988210
2581,4662,10.988244
1070,3988,10.988246
1759,4677,10.988275
62,2980,10.988277
2417,4548,10.988279
1938,4019,10.988287
157,2288,10.988301
109,3027,10.988315
1280,4198,10.988315
1728,3809,10.988316
1076,3157,10.988333
28,2946,10.988342
2646,4727,10.988342
2516,4647,10.988345
1409,3540,10.988359
526,3444,10.988359
1184,3265,10.988376
1385,3466,10.988377
2069,4987,10.988394
241,2322,10.988395
655,2786,10.988401
686,2767,10.988404
1599,4467,10.988405
2418,4549,10.988416
1923,4841,10.988416
751,3669,10.988418
1005,3923,10.988442
507,3425,10.988488
930,3011,10.988492
1119,3200,10.988503
2207,4338,10.988508
1988,4856,10.988509
47,2915,10.988510
1038,3906,10.988512
1321,3402,10.988522
1858,4776,10.988532
990,3858,10.988538
461,3379,10.988543
1663,3794,10.988551
2451,4582,10.988571
2248,4329,10.988576
272,3190,10.988583
1165,3296,10.988599
2078,4996,10.988619
1451,4369,10.988621
2052,4183,10.988623
925,3843,10.988633
1648,3729,10.988641
2060,4978,10.988651
1272,4190,10.988654
1583,3664,10.988656
1206,4124,10.988669
640,2721,10.988669
401,2532,10.988692
176,2257,10.988693
1534,4402,10.988696
2117,4248,10.988702
533,2614,10.988704
1826,4744,10.988706
1054,3185,10.988707
1760,4678,10.988735
2736,4817,10.988736
1036,3904,10.988738
1590,4458,10.988745
1389,4257,10.988748
947,3815,10.988754
1404,4322,10.988767
2037,4118,10.988772
1518,3649,10.988779
1469,4387,10.988801
1843,4711,10.988813
2661,4792,10.988819
2047,4128,10.988828
767,2898,10.988848
476,2557,10.988852
1803,4721,10.988867
1982,4063,10.988868
2192,4273,10.988870
484,3352,10.988871
1444,4312,10.988872
446,3314,10.988889
2850,4981,10.988890
1719,3800,10.988898
1694,3775,10.988909
1459,4377,10.988925
860,3778,10.988933
2062,4193,10.988956
2436,4517,10.988960
2446,4527,10.988962
347,3215,10.988965
2003,4921,10.988966
186,2267,10.988975
379,2460,10.988981
2461,4592,10.988993
1324,4242,10.989008
1868,4786,10.989009
2127,4208,10.989013
1864,3995,10.989014
1061,3979,10.989034
1939,4020,10.989052
2860,4991,10.989060
1630,3711,10.989060
663,3581,10.989062
2013,4931,10.989066
600,2731,10.989067
1379,4297,10.989071
955,3086,10.989072
1788,4656,10.989106
1515,4433,10.989115
1972,4053,10.989129
7,2925,10.989132
2182,4263,10.989137
1064,3195,10.989143
1240,3321,10.989150
406,3324,10.989166
826,3744,10.989168
1573,3654,10.989169
1638,3719,10.989183
575,2656,10.989190
1933,4801,10.989213
1528,3609,10.989214
111,2242,10.989216
1039,3120,10.989221
121,2202,10.989230
201,2332,10.989235
471,3389,10.989237
582,3450,10.989246
1484,3565,10.989251
1555,3686,10.989252
1998,4866,10.989266
2671,4752,10.989279
2526,4607,10.989280
870,3788,10.989295
1992,4073,10.989298
1453,3584,10.989299
935,3803,10.989304
1305,4223,10.989319
1778,4696,10.989320
711,2842,10.989321
1167,3298,10.989325
1524,4442,10.989333
1399,4267,10.989340
2793,4874,10.989353
2718,4849,10.989355
1813,4731,10.989359
2173,4254,10.989360
1281,4199,10.989362
1963,4094,10.989370
53,2971,10.989374
196,2277,10.989384
585,2666,10.989388
1834,4702,10.989402
232,2313,10.989404
1801,3932,10.989407
2492,4573,10.989414
2406,4537,10.989420
1735,4603,10.989421
1917,4048,10.989421
665,2796,10.989422
1508,3639,10.989436
610,2741,10.989444
1955,4086,10.989449
1930,4011,10.989456
1334,4202,10.989467
980,3898,10.989481
638,3506,10.989481
411,2542,10.989503
972,3890,10.989507
915,3833,10.989518
945,3813,10.989527
1314,4232,10.989528
2591,4672,10.989529
481,3399,10.989540
2606,4737,10.989554
1653,3784,10.989557
1129,3210,10.989557
1074,3155,10.989577
72,2990,10.989580
17,2935,10.989588
2381,4462,10.989591
1359,4277,10.989592
1049,3130,10.989597
2870,4951,10.989614
2835,4916,10.989621
842,2923,10.989627
266,2397,10.989631
1593,3674,10.989635
2471,4552,10.989636
2481,4562,10.989648
2044,4912,10.989650
381,3299,10.989656
2007,4138,10.989658
2371,4452,10.989658
2017,4148,10.989660
1410,3541,10.989661
1798,4666,10.989712
282,3150,10.989732
685,2766,10.989737
1553,3684,10.989755
845,3713,10.989755
27,2945,10.989774
1907,4038,10.989782
1823,4741,10.989783
1149,3230,10.989794
1045,3913,10.989812
1109,3240,10.989822
2845,4926,10.989823
1538,3619,10.989830
536,3404,10.989831
221,2302,10.989831
1426,4344,10.989835
1434,4302,10.989836
995,3076,10.989848
970,3888,10.989852
816,3734,10.989859
337,3205,10.989862
396,2477,10.989870
850,3768,10.989875
1463,3594,10.989882
1139,3220,10.989887
2393,4474,10.989894
2506,4637,10.989895
331,2412,10.989896
1474,3555,10.989897
466,2597,10.989901
1259,4177,10.989920
416,3334,10.989922
2639,4720,10.989925
1094,3175,10.989928
752,3670,10.989947
1101,3232,10.989958
1345,4213,10.989961
940,3021,10.989961
2726,4807,10.989964
710,2841,10.989965
2092,4173,10.989983
2652,4783,10.989987
950,3868,10.990014
675,2756,10.990016
1888,4756,10.990017
1493,3574,10.990018
730,2811,10.990019
506,3424,10.990032
4,2135,10.990040
137,3005,10.990052
2068,4986,10.990052
1953,4084,10.990054
1898,4766,10.990058
52,2970,10.990066
131,2212,10.990068
1563,3694,10.990068
1174,3255,10.990087
491,3359,10.990100
211,2342,10.990112
1414,4332,10.990122
296,2377,10.990126
391,3259,10.990136
1878,4796,10.990152
1723,4641,10.990158
156,2287,10.990161
2247,4328,10.990166
1824,4742,10.990178
458,2589,10.990186
761,3679,10.990187
96,2177,10.990194
217,3135,10.990206
509,3427,10.990209
184,3052,10.990210
451,3369,10.990213
931,3012,10.990214
1296,3377,10.990223
1713,4631,10.990226
1424,4342,10.990243
1347,4215,10.990245
510,2641,10.990249
1628,3709,10.990254
1952,4083,10.990257
581,3499,10.990273
1927,4008,10.990277
152,3070,10.990305
1589,4457,10.990306
92,2960,10.990316
2482,4563,10.990334
1194,3275,10.990348
1299,4167,10.990358
442,2523,10.990379
974,3055,10.990389
880,3798,10.990394
1029,3110,10.990396
1419,3500,10.990404
436,3304,10.990405
493,3361,10.990406
681,3599,10.990406
1751,4669,10.990408
516,3434,10.990431
133,2214,10.990441
273,3191,10.990462
1753,3884,10.990466
960,3878,10.990467
1718,3849,10.990474
1193,4061,10.990479
56,2187,10.990486
1913,4831,10.990489
1339,3420,10.990489
2084,4165,10.990512
1624,4542,10.990524
222,2303,10.990526
2088,4956,10.990532
795,2876,10.990533
551,3469,10.990540
2746,4827,10.990553
875,2956,10.990557
805,3723,10.990560
900,3031,10.990577
595,2676,10.990580
231,2312,10.990596
1608,3739,10.990597
1235,4103,10.990599
292,3160,10.990607
835,3703,10.990609
1290,4158,10.990609
1438,3519,10.990616
2307,4438,10.990624
2027,4108,10.990635
1164,3295,10.990641
2546,4627,10.990645
546,3414,10.990652
511,2642,10.990653
630,2711,10.990660
1060,3978,10.990672
402,2533,10.990686
846,3714,10.990693
1364,3495,10.990694
905,3823,10.990699
117,3035,10.990729
810,2941,10.990748
1918,4049,10.990749
2072,4153,10.990752
2264,4395,10.990756
93,2961,10.990756
82,2950,10.990773
620,2701,10.990792
1699,4567,10.990796
1948,4029,10.990799
695,2776,10.990803
313,2444,10.990803
2536,4617,10.990810
2391,4472,10.990823
122,2203,10.990827
263,3181,10.990829
622,2703,10.990846
2662,4793,10.990884
1350,4268,10.990888
1065,3196,10.990898
1239,3320,10.990901
2472,4553,10.990904
746,3614,10.990916
2416,4547,10.990919
2771,4852,10.990920
2306,4437,10.990920
2861,4992,10.990926
520,2601,10.990928
1892,3973,10.990931
407,3325,10.990933
1852,3983,10.990944
1981,4899,10.990951
676,2757,10.990955
565,2696,10.990956
1015,3933,10.990961
1789,4657,10.990967
1769,4687,10.990969
2082,4163,10.990975
1499,4367,10.990983
1145,4013,10.990999
371,3289,10.991007
1454,3585,10.991013
2770,4851,10.991014
701,2832,10.991028
961,3879,10.991049
2004,4922,10.991056
1428,3509,10.991056
382,3250,10.991059
616,3534,10.991066
108,3026,10.991067
2872,4953,10.991068
975,3056,10.991069
1529,3610,10.991076
1904,4822,10.991078
700,2831,10.991082
1117,4035,10.991084
1476,3557,10.991084
1344,4212,10.991087
97,2178,10.991101
1230,3311,10.991111
2427,4508,10.991118
1160,4078,10.991120
2217,4348,10.991123
1619,3700,10.991132
1269,4187,10.991132
1209,3340,10.991134
1893,3974,10.991134
2282,4363,10.991149
688,2769,10.991155
771,3689,10.991155
329,3247,10.991155
486,2567,10.991161
2890,4971,10.991169
2083,4164,10.991196
2183,4264,10.991199
316,3234,10.991213
547,3415,10.991219
37,2905,10.991222
167,2298,10.991243
1260,4178,10.991250
1814,4732,10.991262
1618,3749,10.991264
421,2502,10.991270
2882,4963,10.991274
1354,3485,10.991277
1479,4397,10.991291
1905,4823,10.991292
1009,3140,10.991301
964,3095,10.991310
1525,4443,10.991311
212,2343,10.991332
2571,4652,10.991334
38,2906,10.991341
921,3002,10.991343
572,3490,10.991346
1216,4134,10.991385
2316,4447,10.991392
1654,3785,10.991394
2573,4654,10.991401
287,2368,10.991407
696,2777,10.991412
1051,3969,10.991415
363,3281,10.991435
706,3624,10.991442
1046,3914,10.991445
517,3435,10.991453
2008,4139,10.991461
1175,3256,10.991464
2382,4463,10.991469
1154,3285,10.991482
78,2159,10.991494
1606,4524,10.991494
1485,3566,10.991495
18,2936,10.991501
1943,4811,10.991513
984,3065,10.991518
2409,4540,10.991521
780,3698,10.991524
286,2367,10.991527
632,2713,10.991533
1035,3903,10.991543
2338,4419,10.991556
2805,4936,10.991568
2491,4572,10.991577
766,2897,10.991586
2428,4509,10.991587
2825,4906,10.991589
936,3804,10.991599
740,2821,10.991605
276,2357,10.991617
917,3835,10.991623
64,2982,10.991635
1225,4143,10.991636
1274,3355,10.991642
1322,3403,10.991644
1828,3909,10.991646
1369,4287,10.991647
1860,4778,10.991653
1874,3955,10.991656
1673,3754,10.991661
143,2224,10.991685
775,2856,10.991686
1770,4688,10.991691
166,2297,10.991695
2129,4210,10.991711
500,2631,10.991718
586,2667,10.991734
601,2732,10.991739
101,2232,10.991745
1084,3165,10.991749
333,2414,10.991767
1306,4224,10.991768
612,2743,10.991784
1234,4102,10.991785
1186,3267,10.991789
1080,3998,10.991789
2562,4693,10.991791
1561,4479,10.991796
1140,3221,10.991803
1698,4566,10.991812
1575,3656,10.991824
1276,3357,10.991837
1007,3925,10.991838
542,2623,10.991854
708,3626,10.991863
2447,4528,10.991874
2039,4120,10.991874
32,2113,10.991885
2880,4961,10.991888
770,3688,10.991888
1733,4601,10.991897
792,3660,10.991929
1903,4821,10.991933
1830,3911,10.991955
2773,4854,10.991958
818,3736,10.991959
31,2112,10.991963
1244,4112,10.991965
2683,4764,10.991969
977,3058,10.991973
1883,3964,10.991986
2780,4861,10.991990
1915,4833,10.991997
423,2504,10.991999
1325,4243,10.991999
124,2205,10.992013
2107,4238,10.992018
1490,4358,10.992020
618,3536,10.992024
2892,4973,10.992039
2110,4241,10.992048
871,3789,10.992053
1021,3102,10.992059
1758,4676,10.992068
1352,4270,10.992068
1920,4001,10.992071
154,3072,10.992072
1775,3856,10.992074
2353,4484,10.992076
2137,4218,10.992087
1040,3121,10.992110
571,3489,10.992113
722,2803,10.992128
453,3371,10.992130
306,3224,10.992132
549,3417,10.992132
1395,3476,10.992132
1471,4389,10.992132
2262,4393,10.992134
2,2133,10.992138
30,2948,10.992152
1604,4522,10.992165
317,3235,10.992166
2791,4872,10.992176
1425,4343,10.992177
2563,4694,10.992182
1651,4569,10.992186
1067,3198,10.992192
2564,4695,10.992199
2836,4917,10.992202
2426,4507,10.992225
1783,3864,10.992229
409,3327,10.992236
495,2576,10.992241
2474,4555,10.992242
1785,3866,10.992245
531,2612,10.992250
1262,4180,10.992252
2794,4875,10.992262
1489,4357,10.992262
1621,3702,10.992264
1155,3286,10.992265
1711,3842,10.992266
1714,4632,10.992271
1818,3949,10.992273
987,3068,10.992274
1473,3554,10.992293
1448,3529,10.992295
827,3745,10.992297
34,2115,10.992297
768,2899,10.992298
243,2324,10.992305
86,2167,10.992312
1429,3510,10.992314
214,2345,10.992316
22,2103,10.992317
1704,4622,10.992324
1125,4043,10.992328
307,3225,10.992330
2219,4300,10.992342
1559,4477,10.992353
352,3270,10.992360
887,2968,10.992378
848,3716,10.992386
5,2136,10.992386
2551,4682,10.992391
2361,4492,10.992397
1993,4074,10.992434
1492,4360,10.992435
1544,4412,10.992435
1283,4151,10.992438
1745,4613,10.992442
2817,4948,10.992446
340,3208,10.992450
1254,3385,10.992461
1950,4868,10.992482
430,3348,10.992485
1025,3943,10.992489
1439,3520,10.992495
311,2442,10.992498
1738,3819,10.992498
1740,3821,10.992504
1010,3141,10.992508
2355,4486,10.992515
83,2951,10.992516
2495,4576,10.992528
2760,4891,10.992537
639,3507,10.992544
168,2299,10.992555
1096,3177,10.992556
1658,4576,10.992559
147,3015,10.992561
2518,4649,10.992562
351,3269,10.992571
1642,3723,10.992571
1709,3840,10.992573
2094,4175,10.992585
1502,3633,10.992589
2863,4994,10.992591
1400,3531,10.992591
561,3479,10.992592
2681,4762,10.992592
483,3351,10.992596
789,2870,10.992618
646,3514,10.992630
1366,3497,10.992634
2547,4628,10.992635
2654,4785,10.992639
2362,4493,10.992645
107,3025,10.992646
909,3040,10.992659
1680,4598,10.992666
2017,4935,10.992673
699,2780,10.992674
2593,4674,10.992686
881,3799,10.992697
1693,3774,10.992722
1906,4824,10.992737
678,2759,10.992738
1164,4082,10.992745
1531,3612,10.992765
1879,4797,10.992766
326,3244,10.992772
1927,4845,10.992775
998,3079,10.992780
2010,4141,10.992791
1363,3494,10.992800
1768,4686,10.992819
2384,4465,10.992821
26,2107,10.992821
145,2226,10.992823
1254,4172,10.992823
879,2960,10.992830
311,3229,10.992839
1732,3813,10.992844
401,3319,10.992846
1373,4291,10.992848
2585,4666,10.992855
520,3438,10.992858
2265,4396,10.992860
997,3078,10.992861
949,3030,10.992865
1147,4015,10.992871
885,2966,10.992872
1724,4642,10.992880
1827,3908,10.992882
197,2278,10.992888
664,3582,10.992891
1074,3992,10.992897
1949,4030,10.992900
2466,4597,10.992900
66,2197,10.992907
319,3237,10.992912
1539,3620,10.992928
637,3505,10.992932
528,3446,10.992934
513,2644,10.992937
1412,3543,10.992940
102,2233,10.992945
2376,4457,10.992966
1958,4876,10.992971
1157,3288,10.992979
1613,3744,10.992996
2556,4687,10.993001
1127,4045,10.993004
1594,3675,10.993008
1703,3834,10.993012
1833,4701,10.993032
541,3409,10.993033
559,2690,10.993041
1172,4090,10.993045
1665,3796,10.993046
221,3139,10.993046
1964,4095,10.993081
850,2981,10.993082
485,2566,10.993083
1394,4262,10.993097
2561,4692,10.993102
2291,4372,10.993109
1548,3629,10.993115
1446,4314,10.993123
1703,4621,10.993131
2346,4427,10.993133
990,3071,10.993134
1523,3604,10.993134
760,2891,10.993147
304,2435,10.993150
1580,4498,10.993154
1843,3924,10.993155
1436,4304,10.993161
1837,4705,10.993165
116,2247,10.993181
137,2218,10.993191
159,2290,10.993192
303,2434,10.993193
1170,4088,10.993199
1646,4514,10.993203
1360,4278,10.993205
1452,4370,10.993205
2891,4972,10.993221
47,2128,10.993224
1689,4557,10.993226
2025,4943,10.993228
2286,4367,10.993230
472,3390,10.993236
1373,3454,10.993236
2696,4777,10.993239
1791,4659,10.993239
426,3344,10.993240
227,2308,10.993245
1381,4299,10.993261
969,3050,10.993274
2152,4283,10.993274
1080,3161,10.993279
294,3162,10.993281
1582,4450,10.993297
302,2433,10.993306
1862,3993,10.993308
1455,4373,10.993316
984,3852,10.993318
2846,4927,10.993329
41,2122,10.993337
1271,4189,10.993338
1978,4896,10.993341
1365,4283,10.993344
2752,4883,10.993352
1595,4463,10.993352
670,2751,10.993356
317,2448,10.993366
2038,4906,10.993367
1822,3903,10.993368
631,3549,10.993370
341,2422,10.993374
1229,3310,10.993392
1933,4014,10.993399
141,2222,10.993409
729,3647,10.993418
482,3350,10.993423
1685,4553,10.993434
187,2268,10.993444
2147,4228,10.993447
2675,4756,10.993454
1275,4193,10.993455
1433,3514,10.993457
631,2712,10.993469
797,2878,10.993469
21,2102,10.993474
742,3610,10.993475
832,3700,10.993483
1947,4028,10.993484
2705,4836,10.993489
1170,3251,10.993495
131,3049,10.993502
1141,3222,10.993513
602,3520,10.993513
610,3528,10.993525
922,3840,10.993525
2018,4149,10.993530
938,3806,10.993532
407,2538,10.993534
1484,4352,10.993534
1775,4693,10.993547
808,3726,10.993554
812,2943,10.993566
1941,4022,10.993572
1463,4381,10.993577
2292,4373,10.993577
110,3028,10.993579
963,3881,10.993584
2786,4867,10.993587
1012,3930,10.993589
1088,3169,10.993603
235,2316,10.993603
737,3605,10.993607
512,3430,10.993613
1816,4734,10.993623
1937,4018,10.993626
1983,4064,10.993627
755,2886,10.993627
1962,4093,10.993642
1948,4816,10.993644
1683,3764,10.993659
1102,4020,10.993663
1185,4053,10.993669
1865,4783,10.993677
103,2234,10.993680
2148,4229,10.993685
452,3370,10.993687
69,2987,10.993693
892,3760,10.993694
2309,4440,10.993700
588,2669,10.993701
2897,4978,10.993706
159,3077,10.993706
2023,4104,10.993718
206,2337,10.993719
1565,3696,10.993719
1219,3300,10.993722
2196,4277,10.993726
2347,4428,10.993728
547,2628,10.993732
580,2661,10.993737
299,3167,10.993738
1242,4110,10.993742
593,3461,10.993746
2757,4888,10.993756
469,2550,10.993758
1260,3391,10.993760
1256,3387,10.993763
2238,4319,10.993766
861,3779,10.993780
1600,3731,10.993780
339,3207,10.993781
389,3257,10.993782
790,3658,10.993783
422,3340,10.993793
1111,3242,10.993794
85,2953,10.993807
866,2997,10.993811
1955,4873,10.993814
1332,4200,10.993818
1441,3522,10.993822
721,3639,10.993827
479,3397,10.993834
1000,3131,10.993849
2667,4798,10.993855
1110,3241,10.993871
1747,4615,10.993884
1422,4340,10.993887
569,3487,10.993892
815,3733,10.993896
576,2657,10.993900
1889,4757,10.993906
1059,3190,10.993912
2616,4747,10.993934
637,2718,10.993946
2095,4963,10.993947
1512,4430,10.993947
659,3577,10.993954
1882,3963,10.993955
182,3050,10.993963
208,3126,10.993977
2372,4453,10.993984
765,2896,10.993986
705,3623,10.993988
2294,4375,10.993991
1343,3424,10.993996
291,3159,10.993997
1602,4520,10.993999
1837,3918,10.994000
2761,4892,10.994001
1095,3963,10.994010
496,2577,10.994013
2577,4658,10.994016
2876,4957,10.994018
981,3899,10.994020
799,3667,10.994023
1250,4168,10.994030
251,3169,10.994036
965,3096,10.994036
1742,4610,10.994042
894,3762,10.994044
1554,3685,10.994050
2100,4231,10.994057
1350,3481,10.994057
2224,4305,10.994058
1688,4556,10.994061
1026,3944,10.994062
2314,4445,10.994067
54,2185,10.994068
332,3200,10.994072
2134,4215,10.994076
1808,4726,10.994082
1832,4700,10.994082
2113,4244,10.994092
2404,4535,10.994099
889,3757,10.994101
1574,4492,10.994103
387,2468,10.994104
1912,4043,10.994104
2090,4958,10.994106
1456,3587,10.994115
1922,4840,10.994123
2044,4125,10.994127
1639,3720,10.994133
1169,4087,10.994144
2544,4625,10.994150
1514,4432,10.994158
727,2808,10.994161
2023,4941,10.994168
2453,4584,10.994172
2012,4930,10.994172
194,2275,10.994172
1929,4010,10.994176
2745,4826,10.994176
2647,4728,10.994190
979,3897,10.994194
956,3087,10.994207
1460,4378,10.994207
843,2924,10.994208
229,3147,10.994216
87,2168,10.994219
2634,4715,10.994220
1904,4035,10.994220
530,2611,10.994223
1289,4157,10.994224
1989,4857,10.994236
2118,4249,10.994242
1304,4222,10.994242
41,2909,10.994245
907,3825,10.994255
2487,4568,10.994255
284,2365,10.994256
2419,4500,10.994265
1297,3378,10.994276
2765,4896,10.994284
1069,3987,10.994308
2724,4805,10.994310
374,2455,10.994316
490,2571,10.994320
174,3092,10.994333
874,2955,10.994334
455,2586,10.994339
784,2865,10.994353
464,2595,10.994353
1814,3945,10.994365
694,2775,10.994367
817,2948,10.994367
1490,3571,10.994368
554,2685,10.994369
811,3729,10.994375
557,2688,10.994379
346,2427,10.994402
2608,4739,10.994407
1631,3712,10.994413
2814,4945,10.994424
741,2822,10.994427
1284,3365,10.994428
700,3618,10.994446
162,3080,10.994450
1335,4203,10.994451
2059,4977,10.994453
1159,4077,10.994453
444,2525,10.994459
301,2432,10.994465
1633,4501,10.994467
242,3110,10.994471
2227,4308,10.994474
2317,4448,10.994478
2254,4385,10.994482
2056,4187,10.994490
2203,4334,10.994499
955,3873,10.994503
1082,3950,10.994504
98,2966,10.994508
781,3699,10.994515
603,2734,10.994516
648,3516,10.994516
2281,4362,10.994538
962,3880,10.994542
2407,4538,10.994549
907,3038,10.994555
39,2907,10.994559
1374,3455,10.994565
36,2904,10.994565
258,2389,10.994565
1724,3805,10.994575
1553,4471,10.994581
2397,4478,10.994591
1672,4590,10.994602
2326,4407,10.994614
1237,4105,10.994653
438,3306,10.994656
392,3260,10.994671
1371,3452,10.994672
1580,3661,10.994679
1461,3592,10.994680
325,2406,10.994684
2826,4907,10.994693
1281,3362,10.994702
819,3737,10.994704
1718,4636,10.994709
1199,3280,10.994710
468,2599,10.994713
1047,3128,10.994717
1551,3682,10.994722
126,3044,10.994742
1178,3259,10.994751
2884,4965,10.994763
1086,3167,10.994764
1191,3272,10.994772
715,3633,10.994774
