sat_i,sat_j,min_dist_km
93,1154,15.145883
490,1012,15.145902
202,1263,15.145945
262,1301,15.145955
895,1417,15.145960
162,1223,15.145974
409,1470,15.146003
29,551,15.146004
94,616,15.146006
547,1069,15.146017
181,725,15.146024
34,556,15.146026
258,1319,15.146026
734,1256,15.146042
150,1189,15.146046
312,856,15.146049
845,1367,15.146096
309,1370,15.146103
430,1491,15.146106
565,1087,15.146117
535,1057,15.146151
184,1245,15.146154
567,1089,15.146190
517,1039,15.146191
514,1575,15.146208
331,1392,15.146238
931,1453,15.146312
767,1289,15.146313
878,1400,15.146328
136,680,15.146356
948,1492,15.146370
680,1202,15.146399
398,942,15.146403
211,733,15.146404
31,553,15.146426
489,1033,15.146445
194,716,15.146468
914,1436,15.146524
182,1243,15.146525
805,1327,15.146538
290,1351,15.146552
183,1244,15.146563
485,1029,15.146589
376,920,15.146617
186,1247,15.146628
376,1437,15.146635
935,1457,15.146637
676,1198,15.146645
378,922,15.146661
246,1307,15.146670
44,1105,15.146688
229,751,15.146702
341,863,15.146710
443,987,15.146758
599,1143,15.146772
512,1573,15.146777
1023,1545,15.146785
894,1416,15.146800
448,1509,15.146801
703,1225,15.146808
176,720,15.146839
370,892,15.146847
35,557,15.146848
903,1447,15.146851
259,1298,15.146861
17,1056,15.146915
98,620,15.146920
759,1281,15.146962
92,1153,15.146980
876,1398,15.146990
619,1163,15.147009
511,1572,15.147018
214,1275,15.147035
11,533,15.147037
467,1528,15.147039
858,1402,15.147063
241,1280,15.147154
465,1009,15.147155
330,874,15.147226
698,1220,15.147235
250,772,15.147240
259,781,15.147248
328,1367,15.147249
55,1116,15.147266
626,1148,15.147307
1043,1565,15.147313
98,1159,15.147365
925,1469,15.147365
747,1269,15.147380
71,615,15.147382
529,1073,15.147401
659,1181,15.147421
576,1120,15.147437
473,1534,15.147452
332,876,15.147454
827,1349,15.147464
321,1382,15.147487
920,1442,15.147496
481,1003,15.147499
201,745,15.147507
88,1149,15.147527
338,860,15.147597
521,1043,15.147638
792,1336,15.147650
177,1238,15.147686
804,1326,15.147716
171,1210,15.147717
898,1420,15.147727
397,1458,15.147747
262,784,15.147774
548,1070,15.147825
727,1271,15.147877
300,822,15.147880
473,995,15.147893
349,1388,15.147896
419,1480,15.147904
86,608,15.147911
482,1004,15.147947
137,1198,15.147961
978,1500,15.147977
327,849,15.147979
586,1108,15.148015
208,1269,15.148030
344,1405,15.148039
1014,1558,15.148058
357,1418,15.148062
545,1067,15.148076
351,1390,15.148078
527,1566,15.148089
578,1100,15.148092
447,969,15.148102
54,576,15.148167
46,590,15.148174
266,1327,15.148188
509,1053,15.148203
551,1095,15.148232
702,1224,15.148237
947,1491,15.148250
331,875,15.148283
319,841,15.148285
371,1410,15.148308
197,1236,15.148347
360,882,15.148413
45,1106,15.148414
429,951,15.148420
111,655,15.148455
33,1094,15.148470
110,654,15.148473
557,1079,15.148528
455,977,15.148577
922,1444,15.148588
301,823,15.148604
974,1496,15.148626
68,612,15.148629
64,586,15.148630
320,1381,15.148695
486,1547,15.148701
156,1217,15.148704
283,1322,15.148722
435,1474,15.148797
404,1465,15.148809
178,722,15.148823
429,1490,15.148824
111,1172,15.148876
180,1241,15.148885
608,1130,15.148890
413,935,15.148933
8,1069,15.148968
94,1155,15.148993
124,646,15.148996
694,1216,15.149004
628,1150,15.149033
712,1234,15.149039
806,1328,15.149042
634,1156,15.149051
745,1267,15.149086
117,639,15.149129
549,1071,15.149132
909,1431,15.149170
435,957,15.149174
401,945,15.149197
364,1425,15.149229
849,1371,15.149259
184,706,15.149274
868,1390,15.149289
326,1365,15.149305
762,1284,15.149306
417,939,15.149348
773,1317,15.149385
594,1138,15.149387
831,1353,15.149401
90,634,15.149456
282,1321,15.149475
237,759,15.149509
905,1449,15.149518
199,1260,15.149592
37,1098,15.149614
160,682,15.149614
587,1109,15.149642
965,1487,15.149643
620,1164,15.149655
18,1057,15.149683
51,1112,15.149697
499,1021,15.149698
629,1151,15.149724
410,932,15.149742
612,1134,15.149809
519,1041,15.149837
405,1466,15.149847
404,926,15.149855
959,1481,15.149880
82,1143,15.149889
500,1561,15.149900
1051,1573,15.149938
439,961,15.149940
506,1567,15.149945
802,1324,15.149971
263,1302,15.149976
415,1454,15.150014
726,1270,15.150032
753,1297,15.150036
210,1271,15.150049
263,785,15.150064
213,1274,15.150089
113,1174,15.150118
73,595,15.150125
286,1347,15.150188
459,1498,15.150195
93,637,15.150287
1041,1563,15.150385
646,1168,15.150393
533,1077,15.150399
409,931,15.150415
257,779,15.150430
526,1565,15.150443
0,1061,15.150464
173,1212,15.150518
367,1428,15.150560
397,941,15.150562
692,1214,15.150565
240,762,15.150566
784,1306,15.150624
342,864,15.150632
775,1319,15.150644
788,1310,15.150715
1027,1549,15.150749
114,1175,15.150806
867,1389,15.150819
149,1188,15.150877
191,713,15.150878
231,753,15.150901
56,1117,15.150925
778,1300,15.150930
159,1220,15.150995
306,1345,15.150996
953,1475,15.151016
823,1345,15.151034
781,1303,15.151083
410,1471,15.151099
491,1552,15.151139
793,1337,15.151141
36,1097,15.151187
695,1217,15.151188
217,1256,15.151194
462,1006,15.151205
707,1251,15.151206
313,857,15.151210
534,1056,15.151246
229,1290,15.151260
37,559,15.151279
498,1559,15.151297
333,1394,15.151320
22,566,15.151326
345,867,15.151350
30,1091,15.151379
812,1334,15.151426
668,1190,15.151457
257,1318,15.151516
789,1311,15.151521
755,1277,15.151523
388,910,15.151527
123,645,15.151529
768,1290,15.151603
1028,1550,15.151607
443,1504,15.151610
942,1464,15.151626
468,1529,15.151647
90,1151,15.151674
488,1549,15.151689
566,1088,15.151707
86,1125,15.151775
139,1200,15.151815
386,1447,15.151834
280,1341,15.151835
465,1526,15.151923
962,1484,15.151943
261,1300,15.151996
720,1242,15.152066
185,707,15.152206
72,1133,15.152237
944,1466,15.152326
466,1010,15.152334
474,996,15.152376
485,1546,15.152410
44,588,15.152424
1053,1575,15.152439
151,1190,15.152446
859,1403,15.152467
153,675,15.152467
4,1065,15.152515
113,657,15.152543
339,1400,15.152559
63,1102,15.152574
500,1022,15.152665
119,1180,15.152745
61,1100,15.152764
48,1109,15.152802
12,1073,15.152802
713,1235,15.152936
763,1285,15.153002
970,1514,15.153025
631,1153,15.153042
643,1187,15.153046
990,1534,15.153129
358,1419,15.153136
951,1495,15.153222
928,1472,15.153243
902,1446,15.153342
1045,1567,15.153346
264,808,15.153455
318,1379,15.153462
132,676,15.153476
936,1458,15.153484
28,1089,15.153499
280,802,15.153499
580,1102,15.153504
220,764,15.153521
839,1383,15.153537
461,1500,15.153575
157,1218,15.153628
248,770,15.153653
570,1092,15.153743
418,962,15.153886
427,1488,15.153886
13,1074,15.153906
1008,1530,15.153915
421,1482,15.153990
9,1070,15.154028
389,911,15.154050
116,638,15.154061
282,804,15.154084
387,909,15.154145
678,1200,15.154148
40,562,15.154164
101,623,15.154168
860,1404,15.154255
606,1128,15.154277
285,807,15.154291
360,1421,15.154325
882,1426,15.154336
518,1579,15.154390
213,735,15.154500
560,1082,15.154526
536,1058,15.154552
432,954,15.154558
52,1113,15.154559
602,1124,15.154608
60,582,15.154615
476,1537,15.154657
918,1440,15.154694
496,1018,15.154734
904,1448,15.154761
155,1216,15.154791
84,606,15.154849
579,1101,15.154863
721,1243,15.154871
842,1364,15.154971
683,1227,15.155025
329,1368,15.155118
198,1259,15.155122
315,837,15.155184
271,793,15.155344
852,1374,15.155467
22,1083,15.155538
160,1221,15.155550
996,1518,15.155640
266,810,15.155648
841,1385,15.155656
372,894,15.155658
1029,1551,15.155667
696,1218,15.155719
999,1521,15.155877
662,1206,15.156003
910,1432,15.156145
815,1359,15.156206
30,552,15.156238
107,1146,15.156255
168,690,15.156258
10,1071,15.156342
88,632,15.156385
329,851,15.156445
349,871,15.156484
386,908,15.156535
929,1473,15.156580
254,1315,15.156597
243,787,15.156748
776,1298,15.156777
270,792,15.156808
757,1279,15.156880
401,1462,15.156905
655,1177,15.156950
338,1399,15.156970
749,1293,15.157061
296,1357,15.157144
125,647,15.157175
26,570,15.157177
115,1176,15.157179
21,543,15.157329
635,1157,15.157344
195,717,15.157411
191,1252,15.157676
203,1264,15.157840
637,1159,15.157870
169,1230,15.158165
241,763,15.158173
556,1078,15.158250
151,673,15.158253
180,724,15.158291
374,1435,15.158394
408,1469,15.158433
38,560,15.158635
433,955,15.158776
284,1323,15.158794
915,1437,15.158826
717,1239,15.158965
341,1402,15.159002
166,688,15.159074
502,1541,15.159076
187,709,15.159136
412,1473,15.159152
1011,1533,15.159162
610,1132,15.159164
507,1568,15.159240
453,1514,15.159374
227,1288,15.159449
1004,1526,15.159503
492,1014,15.159567
211,1272,15.159886
239,1278,15.160092
33,555,15.160148
843,1365,15.160197
986,1508,15.160216
96,618,15.160349
966,1488,15.160393
621,1165,15.160491
80,1141,15.160492
431,1492,15.160517
233,1294,15.160835
923,1445,15.161080
298,1359,15.161234
884,1428,15.161249
59,1120,15.161362
972,1516,15.161518
441,985,15.161621
984,1506,15.161900
153,1192,15.162067
192,1253,15.162181
955,1477,15.162181
552,1096,15.162207
292,1353,15.162215
56,578,15.162353
1033,1555,15.162421
647,1169,15.162460
78,1139,15.162470
825,1347,15.162526
274,1335,15.162663
316,1377,15.163227
203,747,15.163259
782,1304,15.163333
97,1158,15.163748
427,949,15.163872
143,665,15.164221
294,816,15.164256
471,1532,15.164303
52,574,15.164666
864,1386,15.164848
334,878,15.164946
119,641,15.165059
1,1062,15.165267
459,981,15.165616
207,729,15.165678
735,1257,15.165713
177,721,15.165959
1010,1532,15.166004
324,1385,15.166094
72,594,15.166107
476,998,15.166330
147,669,15.166661
413,1452,15.166714
486,1030,15.166948
170,1231,15.166982
797,1341,15.167110
372,1411,15.167140
104,1165,15.167418
463,1524,15.167440
515,1037,15.167733
468,990,15.168013
272,794,15.168093
64,1103,15.168311
70,1131,15.168557
244,1305,15.168717
317,1378,15.168798
522,1583,15.169054
945,1467,15.169142
127,1166,15.169597
239,761,15.169665
754,1276,15.169833
127,649,15.169924
857,1379,15.170312
1019,1541,15.170323
464,1525,15.170719
872,1394,15.171007
817,1361,15.171052
405,927,15.171270
725,1247,15.171314
353,1414,15.171498
639,1183,15.171523
298,820,15.171527
503,1025,15.171610
194,1233,15.171941
206,1267,15.172159
89,633,15.172751
78,600,15.173131
25,1086,15.173450
650,1172,15.173452
445,1506,15.173706
145,1206,15.173794
19,541,15.173826
300,1361,15.173917
243,1304,15.174031
258,780,15.174897
939,1461,15.174939
380,1441,15.175189
447,1508,15.175350
346,868,15.175396
790,1312,15.176238
770,1314,15.176406
290,834,15.177237
761,1283,15.177263
494,1555,15.177370
794,1338,15.177701
623,1145,15.177847
737,1259,15.178177
956,1478,15.178385
23,1084,15.178703
808,1330,15.178807
519,1580,15.178850
574,1118,15.179607
339,861,15.179928
96,1157,15.180076
607,1129,15.180260
225,1286,15.180705
321,843,15.181015
493,1015,15.181390
354,898,15.182019
199,743,15.182244
614,1136,15.182397
419,963,15.182681
274,796,15.183889
588,1110,15.184002
688,1210,15.184061
368,890,15.184537
251,1312,15.184622
670,1192,15.184709
144,666,15.185878
31,1092,15.186850
640,1184,15.187754
445,989,15.187904
291,835,15.188173
1037,1581,15.188273
70,614,15.189719
809,1331,15.190080
460,982,15.190584
365,1426,15.191051
523,1045,15.191205
225,769,15.192296
347,1386,15.192540
394,1433,15.192700
937,1459,15.192935
590,1112,15.194276
5,549,15.194866
192,714,15.195849
421,965,15.196448
174,696,15.196838
963,1485,15.198414
541,1063,15.200711
743,1265,15.200728
218,1257,15.205091
890,1412,15.205612
398,1459,15.207278
178,1239,15.209924
49,1110,15.211773
23,567,15.214669
394,916,15.216892
350,980,18.238035
271,923,18.238047
299,1252,18.238050
764,1394,18.238056
628,1258,18.238059
895,1525,18.238060
21,952,18.238066
4,656,18.238067
32,985,18.238072
361,991,18.238073
389,1320,18.238075
356,1309,18.238081
718,1348,18.238086
566,1497,18.238105
626,1579,18.238118
94,746,18.238118
598,1250,18.238144
500,1130,18.238164
506,1459,18.238168
2,955,18.238173
685,1337,18.238176
122,1075,18.238185
140,770,18.238191
51,1004,18.238193
538,1168,18.238198
555,1508,18.238199
623,1576,18.238205
380,1032,18.238212
269,1222,18.238223
100,1053,18.238242
171,1102,18.238290
83,713,18.238297
604,1557,18.238299
576,1228,18.238299
429,1059,18.238305
451,1081,18.238307
149,1080,18.238318
263,893,18.238330
549,1179,18.238332
857,1487,18.238340
331,983,18.238341
317,947,18.238341
121,751,18.238343
772,1424,18.238353
884,1536,18.238355
492,1445,18.238355
296,1249,18.238360
625,1255,18.238361
209,1162,18.238361
23,675,18.238372
184,1137,18.238416
168,1121,18.238419
89,1042,18.238423
660,1312,18.238426
816,1468,18.238434
487,1440,18.238437
170,800,18.238441
37,968,18.238445
865,1517,18.238447
352,1004,18.238453
214,844,18.238462
481,1111,18.238473
408,1361,18.238480
595,1247,18.238485
44,696,18.238494
479,1410,18.238507
143,773,18.238507
829,1459,18.238513
9,639,18.238516
72,724,18.238518
220,1173,18.238524
418,1070,18.238538
152,1083,18.238545
536,1489,18.238554
388,1341,18.238557
535,1488,18.238575
521,1151,18.238581
227,1180,18.238584
345,1276,18.238587
213,843,18.238595
181,833,18.238620
571,1201,18.238626
205,857,18.238629
446,1399,18.238630
66,1019,18.238638
508,1160,18.238640
359,1312,18.238656
464,1116,18.238658
124,754,18.238663
549,1480,18.238667
513,1165,18.238673
374,1327,18.238685
775,1427,18.238690
179,1132,18.238694
247,1200,18.238696
80,1033,18.238696
198,1151,18.238701
647,1277,18.238703
497,1127,18.238705
858,1510,18.238711
173,803,18.238711
872,1502,18.238726
233,863,18.238727
74,1027,18.238729
235,1166,18.238733
331,1284,18.238743
933,1563,18.238762
457,1388,18.238771
577,1530,18.238778
866,1496,18.238780
767,1397,18.238784
241,1172,18.238787
941,1571,18.238791
82,1013,18.238795
808,1438,18.238811
478,1108,18.238826
745,1375,18.238827
52,682,18.238830
726,1378,18.238838
821,1473,18.238843
711,1363,18.238849
68,1021,18.238858
282,912,18.238859
443,1396,18.238875
237,1168,18.238887
268,920,18.238890
719,1349,18.238890
221,1174,18.238897
874,1504,18.238923
23,976,18.238924
229,1182,18.238931
360,990,18.238960
392,1323,18.238964
911,1541,18.238967
1,653,18.238972
539,1492,18.238981
543,1474,18.238990
906,1558,18.238994
668,1298,18.239001
382,1335,18.239003
805,1435,18.239004
725,1355,18.239005
384,1337,18.239007
223,1176,18.239012
525,1456,18.239021
864,1516,18.239030
737,1367,18.239048
156,808,18.239057
56,686,18.239059
696,1326,18.239072
397,1350,18.239086
438,1369,18.239089
705,1357,18.239090
527,1157,18.239109
358,1010,18.239110
58,688,18.239119
380,1333,18.239124
76,1029,18.239131
550,1202,18.239134
674,1304,18.239142
318,1271,18.239145
211,841,18.239148
564,1194,18.239150
688,1340,18.239159
376,1329,18.239180
203,855,18.239193
390,1321,18.239206
531,1484,18.239210
176,1129,18.239224
64,694,18.239227
184,814,18.239248
192,822,18.239253
366,996,18.239267
72,1025,18.239272
304,934,18.239292
199,851,18.239314
860,1512,18.239326
854,1484,18.239341
547,1478,18.239350
558,1188,18.239363
466,1118,18.239366
635,1265,18.239369
319,949,18.239370
261,1192,18.239375
782,1412,18.239379
372,1002,18.239380
633,1263,18.239382
172,802,18.239384
929,1581,18.239393
410,1040,18.239398
3,655,18.239409
145,1098,18.239411
500,1431,18.239417
241,871,18.239422
391,1021,18.239426
292,1245,18.239432
529,1482,18.239441
486,1439,18.239447
461,1392,18.239455
608,1561,18.239478
287,939,18.239482
556,1208,18.239484
48,700,18.239491
60,690,18.239492
339,1292,18.239499
125,755,18.239502
403,1055,18.239518
378,1331,18.239521
272,902,18.239524
545,1476,18.239535
476,1429,18.239544
419,1071,18.239546
588,1218,18.239566
192,1123,18.239568
507,1159,18.239579
735,1365,18.239585
717,1347,18.239596
713,1343,18.239601
882,1534,18.239602
519,1149,18.239613
98,1051,18.239617
417,1047,18.239624
245,1198,18.239630
414,1345,18.239641
230,860,18.239642
537,1490,18.239650
561,1514,18.239651
290,942,18.239659
135,1088,18.239660
78,708,18.239661
225,877,18.239670
394,1024,18.239679
81,1012,18.239689
541,1171,18.239690
310,1263,18.239692
416,1347,18.239701
815,1467,18.239703
786,1416,18.239706
231,1184,18.239745
411,1041,18.239750
309,961,18.239762
288,1241,18.239773
367,1298,18.239800
669,1299,18.239800
45,697,18.239825
340,1293,18.239841
514,1467,18.239841
217,847,18.239846
612,1543,18.239851
212,1165,18.239853
17,647,18.239862
233,1186,18.239874
892,1522,18.239875
62,993,18.239883
666,1318,18.239890
86,716,18.239891
31,661,18.239894
258,1189,18.239905
73,1026,18.239918
437,1067,18.239926
541,1494,18.239932
794,1446,18.239941
53,683,18.239942
484,1437,18.239946
312,964,18.239951
178,830,18.239958
566,1196,18.239963
325,955,18.239968
113,765,18.239974
62,692,18.239991
368,998,18.240016
878,1508,18.240023
84,1015,18.240026
347,977,18.240036
46,698,18.240037
315,1268,18.240040
164,794,18.240041
256,886,18.240048
581,1534,18.240054
434,1365,18.240060
98,728,18.240081
402,1054,18.240083
265,1218,18.240096
587,1217,18.240118
494,1124,18.240129
936,1566,18.240136
677,1307,18.240144
245,897,18.240145
118,1071,18.240158
409,1039,18.240171
207,837,18.240181
835,1465,18.240206
914,1544,18.240210
219,849,18.240216
639,1291,18.240220
54,684,18.240221
311,963,18.240230
641,1293,18.240241
902,1554,18.240243
414,1044,18.240248
242,894,18.240257
38,969,18.240263
615,1546,18.240267
364,994,18.240268
248,900,18.240276
29,982,18.240277
348,1279,18.240283
185,1138,18.240285
822,1452,18.240303
430,1383,18.240328
590,1220,18.240336
944,1574,18.240346
755,1407,18.240348
320,950,18.240351
99,729,18.240365
868,1498,18.240367
332,1285,18.240373
810,1440,18.240373
561,1191,18.240396
675,1305,18.240400
570,1200,18.240401
607,1560,18.240407
397,1049,18.240415
843,1495,18.240416
480,1110,18.240426
110,762,18.240432
676,1306,18.240442
608,1238,18.240470
279,909,18.240471
34,664,18.240481
780,1410,18.240499
4,957,18.240528
501,1432,18.240532
209,839,18.240542
506,1158,18.240548
687,1339,18.240586
708,1360,18.240591
426,1056,18.240607
461,1091,18.240607
644,1296,18.240609
540,1170,18.240610
627,1257,18.240627
759,1389,18.240667
31,984,18.240678
856,1486,18.240686
173,1104,18.240707
50,702,18.240722
465,1418,18.240722
17,948,18.240731
109,739,18.240733
164,1117,18.240737
359,1011,18.240745
393,1023,18.240752
511,1163,18.240752
292,944,18.240756
18,648,18.240767
585,1538,18.240767
721,1351,18.240774
579,1231,18.240775
215,845,18.240786
339,969,18.240795
774,1426,18.240831
877,1507,18.240837
573,1225,18.240846
425,1378,18.240852
801,1431,18.240873
278,1231,18.240874
95,747,18.240889
388,1018,18.240896
311,1264,18.240898
92,1045,18.240899
37,667,18.240903
201,853,18.240913
145,775,18.240914
320,1273,18.240914
50,1003,18.240916
86,1017,18.240929
515,1145,18.240929
304,1235,18.240950
250,880,18.240965
212,842,18.240985
224,876,18.241004
533,1486,18.241014
572,1525,18.241016
943,1573,18.241035
354,1006,18.241049
709,1361,18.241049
131,1062,18.241072
262,892,18.241074
628,1581,18.241078
394,1325,18.241080
165,795,18.241083
135,787,18.241114
101,731,18.241116
71,1024,18.241140
467,1420,18.241152
654,1284,18.241158
42,672,18.241160
617,1269,18.241163
356,1008,18.241180
162,792,18.241182
284,914,18.241186
742,1372,18.241195
127,1058,18.241197
480,1411,18.241224
115,767,18.241234
472,1102,18.241236
137,1090,18.241238
563,1516,18.241243
481,1412,18.241247
552,1204,18.241249
658,1288,18.241253
250,1203,18.241260
65,695,18.241265
129,759,18.241274
219,1150,18.241284
680,1310,18.241294
557,1209,18.241304
229,859,18.241306
376,1028,18.241318
141,1094,18.241319
386,1339,18.241346
77,707,18.241362
89,741,18.241372
343,973,18.241372
337,1290,18.241376
431,1061,18.241413
312,1265,18.241419
636,1567,18.241422
108,1039,18.241429
306,1237,18.241438
584,1214,18.241439
915,1545,18.241439
401,1053,18.241455
288,940,18.241497
240,1171,18.241502
490,1142,18.241530
457,1087,18.241530
823,1453,18.241541
196,826,18.241545
598,1551,18.241547
459,1089,18.241556
485,1137,18.241576
592,1523,18.241578
548,1479,18.241579
82,712,18.241590
165,1118,18.241591
103,733,18.241616
453,1406,18.241633
300,1253,18.241635
255,885,18.241636
545,1175,18.241637
447,1400,18.241640
153,1084,18.241644
578,1531,18.241653
594,1547,18.241658
889,1519,18.241659
937,1567,18.241665
596,1549,18.241665
369,999,18.241668
48,1001,18.241670
362,992,18.241678
163,1116,18.241689
111,763,18.241689
790,1420,18.241700
370,1000,18.241719
569,1500,18.241720
627,1580,18.241720
239,1170,18.241723
153,783,18.241729
280,910,18.241733
621,1273,18.241750
200,852,18.241751
18,949,18.241760
314,966,18.241765
65,996,18.241774
427,1057,18.241791
228,1181,18.241795
366,1319,18.241797
405,1035,18.241800
474,1104,18.241814
560,1513,18.241817
141,771,18.241820
600,1553,18.241821
167,797,18.241829
574,1226,18.241862
10,963,18.241862
112,764,18.241875
222,874,18.241882
827,1457,18.241889
281,911,18.241890
327,957,18.241893
525,1155,18.241901
79,709,18.241915
178,1131,18.241915
578,1230,18.241924
379,1332,18.241926
802,1432,18.241927
387,1340,18.241929
258,888,18.241930
604,1234,18.241931
789,1419,18.241932
743,1373,18.241948
768,1398,18.241967
158,810,18.241989
24,676,18.241997
927,1579,18.241999
117,769,18.242001
516,1146,18.242009
659,1289,18.242030
27,679,18.242037
662,1314,18.242043
890,1520,18.242048
456,1086,18.242056
108,738,18.242068
226,878,18.242074
300,930,18.242075
655,1285,18.242088
523,1153,18.242088
11,641,18.242102
474,1427,18.242104
451,1404,18.242115
377,1029,18.242118
338,968,18.242121
70,1023,18.242147
584,1537,18.242150
483,1113,18.242156
419,1372,18.242160
565,1496,18.242160
106,1037,18.242164
507,1460,18.242166
264,916,18.242172
528,1481,18.242182
522,1152,18.242189
621,1574,18.242190
93,745,18.242201
329,1260,18.242232
421,1073,18.242232
494,1447,18.242233
486,1138,18.242242
105,1036,18.242245
562,1515,18.242264
692,1322,18.242273
879,1509,18.242276
253,1206,18.242297
870,1500,18.242297
193,1124,18.242298
232,1185,18.242299
433,1063,18.242332
595,1548,18.242334
20,650,18.242336
272,1225,18.242340
59,990,18.242351
562,1192,18.242361
413,1344,18.242366
193,823,18.242371
586,1539,18.242376
347,1278,18.242383
428,1058,18.242391
144,774,18.242395
935,1565,18.242404
130,1061,18.242406
492,1122,18.242416
620,1272,18.242420
534,1487,18.242424
400,1353,18.242447
733,1385,18.242456
513,1466,18.242462
447,1099,18.242463
580,1210,18.242480
624,1577,18.242487
405,1358,18.242487
531,1183,18.242526
43,974,18.242531
431,1384,18.242556
788,1418,18.242558
824,1454,18.242567
225,1178,18.242574
588,1519,18.242582
327,1258,18.242582
423,1376,18.242593
190,1143,18.242599
351,981,18.242601
727,1379,18.242615
876,1506,18.242621
517,1147,18.242631
599,1251,18.242649
846,1476,18.242666
149,779,18.242674
85,1016,18.242697
672,1302,18.242699
509,1161,18.242707
751,1403,18.242711
747,1377,18.242729
896,1526,18.242736
586,1216,18.242744
395,1025,18.242753
734,1364,18.242765
254,884,18.242767
663,1315,18.242786
283,1214,18.242787
191,821,18.242787
375,1328,18.242811
495,1448,18.242818
510,1463,18.242839
90,1043,18.242843
619,1271,18.242850
138,790,18.242855
360,1313,18.242863
39,970,18.242866
591,1522,18.242871
806,1436,18.242882
700,1330,18.242885
195,1126,18.242888
880,1532,18.242888
594,1246,18.242897
462,1415,18.242909
384,1014,18.242915
498,1128,18.242923
535,1187,18.242927
259,1190,18.242934
151,1082,18.242943
252,1205,18.242959
473,1103,18.242963
467,1119,18.242967
924,1576,18.242989
51,703,18.242993
296,926,18.242996
244,1197,18.243000
634,1565,18.243005
396,1349,18.243006
138,1091,18.243009
406,1359,18.243010
630,1260,18.243014
182,834,18.243056
898,1528,18.243067
553,1506,18.243069
849,1479,18.243076
15,645,18.243098
415,1346,18.243106
125,1056,18.243107
70,722,18.243112
869,1499,18.243115
702,1332,18.243117
276,906,18.243131
575,1227,18.243133
744,1374,18.243137
239,869,18.243138
533,1185,18.243140
470,1100,18.243146
386,1016,18.243148
707,1359,18.243150
632,1563,18.243158
777,1429,18.243175
26,979,18.243214
612,1242,18.243220
839,1491,18.243238
102,732,18.243240
439,1370,18.243250
448,1401,18.243254
544,1475,18.243256
291,943,18.243257
503,1434,18.243271
30,660,18.243285
670,1300,18.243291
460,1391,18.243297
340,970,18.243300
80,710,18.243310
520,1473,18.243321
831,1461,18.243350
542,1172,18.243358
763,1393,18.243380
437,1368,18.243388
731,1383,18.243414
925,1577,18.243422
342,1295,18.243460
255,1208,18.243475
452,1082,18.243477
477,1408,18.243489
246,898,18.243535
722,1352,18.243550
326,956,18.243555
576,1529,18.243563
22,674,18.243566
819,1471,18.243568
284,1215,18.243605
551,1504,18.243609
158,1111,18.243610
270,922,18.243616
105,735,18.243620
517,1470,18.243639
198,850,18.243640
664,1316,18.243645
97,1050,18.243715
813,1443,18.243724
0,953,18.243725
439,1069,18.243735
140,1093,18.243736
560,1190,18.243737
371,1302,18.243749
123,753,18.243773
276,1229,18.243783
618,1571,18.243790
399,1352,18.243808
894,1524,18.243839
678,1308,18.243866
143,1096,18.243868
920,1550,18.243882
432,1062,18.243893
202,1155,18.243902
910,1540,18.243916
363,1316,18.243939
449,1402,18.243946
415,1045,18.243967
723,1353,18.243991
553,1205,18.243998
847,1477,18.244008
832,1462,18.244012
132,1085,18.244022
704,1356,18.244029
422,1375,18.244035
237,867,18.244035
645,1297,18.244037
68,720,18.244052
96,1049,18.244056
213,1144,18.244075
891,1521,18.244107
307,937,18.244112
249,1202,18.244118
443,1095,18.244141
736,1366,18.244167
606,1236,18.244182
298,1251,18.244191
157,809,18.244191
185,815,18.244201
534,1186,18.244232
270,1223,18.244243
169,1100,18.244267
35,665,18.244271
177,829,18.244274
334,1287,18.244282
466,1419,18.244286
460,1090,18.244313
107,737,18.244347
367,997,18.244369
413,1043,18.244385
404,1357,18.244389
883,1535,18.244397
186,1139,18.244407
78,1031,18.244424
246,1199,18.244429
463,1416,18.244431
305,935,18.244443
909,1561,18.244447
157,1110,18.244451
387,1017,18.244451
527,1458,18.244452
406,1036,18.244456
117,1070,18.244469
189,819,18.244477
35,988,18.244502
881,1533,18.244505
126,1057,18.244508
16,947,18.244515
55,1008,18.244540
264,1217,18.244558
61,691,18.244586
689,1341,18.244602
301,1232,18.244622
817,1469,18.244648
103,1034,18.244648
274,1227,18.244724
833,1463,18.244752
102,1055,18.244753
274,904,18.244753
635,1566,18.244757
938,1568,18.244763
504,1134,18.244784
133,785,18.244789
568,1499,18.244799
206,1159,18.244799
487,1139,18.244800
115,1068,18.244806
853,1483,18.244811
308,1261,18.244813
436,1367,18.244821
489,1141,18.244835
268,1221,18.244837
25,978,18.244841
38,668,18.244855
518,1471,18.244858
10,640,18.244868
87,1018,18.244871
259,889,18.244922
684,1336,18.244941
489,1442,18.244951
332,984,18.245071
601,1554,18.245076
244,896,18.245100
606,1559,18.245111
217,1148,18.245144
825,1455,18.245146
335,987,18.245153
129,1060,18.245157
273,1226,18.245160
429,1382,18.245167
11,964,18.245174
514,1144,18.245186
353,1306,18.245202
88,1041,18.245263
252,882,18.245291
216,1147,18.245327
136,788,18.245330
277,1230,18.245355
319,1272,18.245362
123,1076,18.245362
616,1569,18.245380
90,742,18.245392
589,1219,18.245392
423,1075,18.245411
345,975,18.245416
287,1240,18.245434
346,976,18.245437
358,1311,18.245438
114,1067,18.245454
323,953,18.245486
182,1135,18.245496
682,1334,18.245498
703,1333,18.245514
498,1451,18.245523
275,1228,18.245547
